Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
201136402	2	201120	124	FAST54446U	112			06/17/11	15.7	10/05/11	163.5	10/05/11	163.5	11/17/11	4	SRSL
201136403	2	201120	124	FAST54446U	112			06/17/11	14.9	10/05/11	169.4	10/05/11	169.4	01/31/12	4	SRSL
201136404	2	201120	124	FAST54446U	112			06/17/11	15.5	10/05/11	165.4	10/05/11	165.4	01/31/12	4	SRSL
201136405	2	201120	124	FAST54446U	112			06/17/11	12.2	10/05/11	141.6	10/05/11	141.6	12/21/11	4	SRSL
201136410	1	201120	124	FAST54446U	112			06/17/11	17	10/05/11	191.4	10/05/11	191.4	11/17/11	4	SRSL
201136411	1	201120	124	FAST54446U	112			06/17/11	16.7	10/05/11	175.3	10/05/11	175.3	11/17/11	4	SRSL
201136501	2	201120	124	FAST51127U	112			06/17/11	17	10/05/11	180.3	10/05/11	180.3	04/19/12	4	SRSL
201136502	2	201120	124	FAST51127U	112			06/17/11	14.9	10/05/11	178.3	10/05/11	178.3	03/08/12	4	SRSL
201136503	1	201120	124	FAST51127U	112			06/17/11	20.5	10/05/11	196.9	10/05/11	196.9	11/17/11	4	SRSL
201136504	1	201120	124	FAST51127U	112			06/17/11	20.4	10/05/11	201.8	10/05/11	201.8	11/17/11	4	SRSL
