Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
201359611	1	201335	124	280710712	112	10/17/13	23.8	10/17/13	23.8	01/22/14	194.3	01/22/14	194.3	02/25/14	4	SRSL
201359701	2	201335	124	4700852912	112	10/17/13	36.8	10/17/13	36.8	01/22/14	219.2	01/22/14	219.2	05/20/14	4	SRSL
201359702	2	201335	124	4700852912	112	10/17/13	41.7	10/17/13	41.7			10/17/13	41.7	01/06/14	3	PNEU
201359703	2	201335	124	4700852912	112	10/17/13	36.8	10/17/13	36.8	01/22/14	211.5	01/22/14	211.5	12/02/15	6	SLRE
201359704	1	201335	124	4700852912	112	10/17/13	44.2	10/17/13	44.2	01/22/14	223.1	01/22/14	223.1	02/26/14	4	SRSL
201359801	2	201335	124	4700852912	112	10/17/13	24.6	10/17/13	24.6	01/22/14	174.3	01/22/14	174.3	05/20/14	4	SRSL
201359802	2	201335	124	4700852912	112	10/17/13	21.9	10/17/13	21.9	01/22/14	135.9	01/22/14	135.9	03/11/14	4	SRSL
201359803	2	201335	124	4700852912	112	10/17/13	23.2	10/17/13	23.2	01/22/14	169	01/22/14	169	03/11/14	4	SRSL
201359805	1	201335	124	4700852912	112	10/17/13	24.5	10/17/13	24.5	01/22/14	183.2	01/22/14	183.2	02/25/14	4	SRSL
201359902	2	201335	124	4700886112	112	10/17/13	24.9	10/17/13	24.9	01/22/14	161.1	01/22/14	161.1	05/20/14	4	SRSL
201359903	2	201335	124	4700886112	112	10/17/13	25.2	10/17/13	25.2	01/22/14	143.7	01/22/14	143.7	12/02/15	6	SLRE
201359907	2	201335	124	4700886112	112	10/17/13	21.7	10/17/13	21.7	01/22/14	172.5	01/22/14	172.5	04/15/14	4	SRSL
201359908	1	201335	124	4700886112	112	10/17/13	24.9	10/17/13	24.9	01/22/14	203.8	01/22/14	203.8	02/10/14	4	SRSL
201359910	1	201335	124	4700886112	112	10/17/13	26.2	10/17/13	26.2	01/22/14	183.7	01/22/14	183.7	02/25/14	4	SRSL
201360001	2	201335	124	4700886112	112	10/17/13	24.1	10/17/13	24.1	01/22/14	179.2	01/22/14	179.2	02/25/14	4	SRSL
201360003	2	201335	124	4700886112	112	10/17/13	24.4	10/17/13	24.4	01/22/14	174.6	01/22/14	174.6	07/15/14	4	SRSL
201360004	2	201335	124	4700886112	112	10/17/13	20.7	10/17/13	20.7	01/22/14	115.2	01/22/14	115.2	03/11/14	4	SRSL
201360005	1	201335	124	4700886112	112	10/17/13	32.1	10/17/13	32.1	01/22/14	232.7	01/22/14	232.7	02/06/14	4	SRSL
201360007	1	201335	124	4700886112	112	10/17/13	21.3	10/17/13	21.3	01/22/14	171.1	01/22/14	171.1	03/11/14	4	SRSL
201360008	1	201335	124	4700886112	112	10/17/13	20.8	10/17/13	20.8	01/22/14	195.1	01/22/14	195.1	02/25/14	4	SRSL
201360010	1	201335	124	4700886112	112			09/27/13	17.1	01/22/14	207.2	01/22/14	207.2	02/10/14	4	SRSL
201360102	2	201335	124	280710712	112	10/17/13	36.1	10/17/13	36.1	01/22/14	215.2	01/22/14	215.2	02/06/14	4	SRSL
201360103	2	201335	124	280710712	112	10/17/13	25.4	10/17/13	25.4	01/22/14	197.5	01/22/14	197.5	02/10/14	4	SRSL
201360106	1	201335	124	280710712	112	10/17/13	34.6	10/17/13	34.6	01/22/14	210.1	01/22/14	210.1	02/26/14	4	SRSL
201360107	1	201335	124	280710712	112	10/17/13	32.3	10/17/13	32.3			10/17/13	32.3	02/25/14	4	SRSF
201360108	1	201335	124	280710712	112	10/17/13	29	10/17/13	29	01/22/14	202.6	01/22/14	202.6	02/10/14	4	SRSL
201360109	1	201335	124	280710712	112	10/17/13	28.6	10/17/13	28.6			10/17/13	28.6	11/16/13	3	PERI
201360111	1	201335	124	280710712	112	10/17/13	31.1	10/17/13	31.1	01/22/14	220	01/22/14	220	02/06/14	4	SRSL
201360112	1	201335	124	280710712	112	10/17/13	27	10/17/13	27	01/22/14	218.5	01/22/14	218.5	02/06/14	4	SRSL
201360201	2	201335	124	4700852912	112	10/17/13	32.6	10/17/13	32.6	01/22/14	215	01/22/14	215	02/06/14	4	SRSL
201360202	2	201335	124	4700852912	112	10/17/13	33.9	10/17/13	33.9	01/22/14	205.2	01/22/14	205.2	02/25/14	4	SRSL
201360203	2	201335	124	4700852912	112	10/17/13	33	10/17/13	33	01/22/14	203.7	01/22/14	203.7	08/04/14	6	SLRE
201360204	2	201335	124	4700852912	112	10/17/13	33.2	10/17/13	33.2	01/22/14	207.1	01/22/14	207.1	02/10/14	4	SRSL
201360205	2	201335	124	4700852912	112	10/17/13	29.6	10/17/13	29.6	01/22/14	199.4	01/22/14	199.4	05/20/14	4	SRSL
201360206	2	201335	124	4700852912	112	10/17/13	31.3	10/17/13	31.3	01/22/14	208.2	01/22/14	208.2	02/10/14	4	SRSL
201360207	2	201335	124	4700852912	112	10/17/13	28.8	10/17/13	28.8	01/22/14	192.6	01/22/14	192.6	02/25/14	4	SRSL
201360209	1	201335	124	4700852912	112	10/17/13	29.4	10/17/13	29.4	01/22/14	215.7	01/22/14	215.7	02/06/14	4	SRSL
201360210	1	201335	124	4700852912	112	10/17/13	33.5	10/17/13	33.5	01/22/14	216.4	01/22/14	216.4	02/06/14	4	SRSL
201360211	1	201335	124	4700852912	112	10/17/13	34.1	10/17/13	34.1	01/22/14	202.8	01/22/14	202.8	02/26/14	4	SRSL
201360301	2	201335	124	280710712	112	10/17/13	38.9	10/17/13	38.9	01/22/14	219.8	01/22/14	219.8	04/23/14	4	SRSL
201360302	2	201335	124	280710712	112	10/17/13	26.5	10/17/13	26.5	01/22/14	194.6	01/22/14	194.6	11/23/15	6	SLRE
201360303	2	201335	124	280710712	112	10/17/13	29	10/17/13	29	01/22/14	176.6	01/22/14	176.6	02/25/14	4	SRSL
201360305	2	201335	124	280710712	112	10/17/13	28.7	10/17/13	28.7	01/22/14	192.2	01/22/14	192.2	04/15/14	4	SRSL
201360306	2	201335	124	280710712	112	10/17/13	23.8	10/17/13	23.8	01/22/14	174.9	01/22/14	174.9	04/29/14	4	SRSL
201360307	1	201335	124	280710712	112	10/17/13	34.4	10/17/13	34.4	01/22/14	239.3	01/22/14	239.3	02/06/14	4	SRSL
201360308	1	201335	124	280710712	112	10/17/13	38.6	10/17/13	38.6	01/22/14	250	01/22/14	250	02/06/14	4	SRSL
201360309	1	201335	124	280710712	112	10/17/13	31.6	10/17/13	31.6	01/22/14	229.1	01/22/14	229.1	02/06/14	4	SRSL
201360310	1	201335	124	280710712	112	10/17/13	30.4	10/17/13	30.4	01/22/14	210.3	01/22/14	210.3	02/06/14	4	SRSL
201360312	1	201335	124	280710712	112	10/17/13	32	10/17/13	32	01/22/14	216.4	01/22/14	216.4	02/06/14	4	SRSL
201360314	1	201335	124	280710712	112	10/17/13	30.2	10/17/13	30.2	01/22/14	216.7	01/22/14	216.7	02/06/14	4	SRSL
201360315	1	201335	124	280710712	112			09/27/13	17.5	01/22/14	200.5	01/22/14	200.5	02/10/14	4	SRSL
201360401	2	201335	124	4700597811	112	10/17/13	25.7	10/17/13	25.7	01/22/14	220.7	01/22/14	220.7	02/06/14	4	SRSL
201360413	1	201335	124	4700597811	112	10/17/13	22.7	10/17/13	22.7	01/22/14	217.1	01/22/14	217.1	02/06/14	4	SRSL
201360414	1	201335	124	4700597811	112	10/17/13	21.5	10/17/13	21.5	01/22/14	213	01/22/14	213	02/06/14	4	SRSL
201360506	1	201335	124	4700597811	112	10/17/13	22.8	10/17/13	22.8	01/22/14	209.9	01/22/14	209.9	02/10/14	4	SRSL
201360507	1	201335	124	4700597811	112	10/17/13	22.6	10/17/13	22.6	01/22/14	193.1	01/22/14	193.1	02/25/14	4	SRSL
201360508	1	201335	124	4700597811	112	10/17/13	25.1	10/17/13	25.1	01/22/14	191.3	01/22/14	191.3	02/25/14	4	SRSL
201360509	1	201335	124	4700597811	112	10/17/13	22.7	10/17/13	22.7	01/22/14	206.6	01/22/14	206.6	02/10/14	4	SRSL
201360601	2	201335	124	4700852912	112	10/17/13	29	10/17/13	29	01/22/14	217.4	01/22/14	217.4	05/09/14	6	SLRE
201360602	2	201335	124	4700852912	112	10/17/13	34.1	10/17/13	34.1	01/22/14	203.6	01/22/14	203.6	02/25/14	4	SRSL
201360603	2	201335	124	4700852912	112	10/17/13	32.1	10/17/13	32.1	01/22/14	203.6	01/22/14	203.6	04/29/14	4	SRSL
201360604	2	201335	124	4700852912	112	10/17/13	29.9	10/17/13	29.9	01/22/14	191.7	01/22/14	191.7	05/20/14	4	SRSL
201360606	2	201335	124	4700852912	112	10/17/13	21.7	10/17/13	21.7	01/22/14	183.7	01/22/14	183.7	02/25/14	4	SRSL
201360607	1	201335	124	4700852912	112	10/17/13	35.1	10/17/13	35.1	01/22/14	229.5	01/22/14	229.5	02/06/14	4	SRSL
201360608	1	201335	124	4700852912	112	10/17/13	23.6	10/17/13	23.6	01/22/14	178.1	01/22/14	178.1	02/25/14	4	SRSL
201360701	2	201335	124	4700597811	112	10/17/13	21.7	10/17/13	21.7	01/22/14	151	01/22/14	151	05/20/14	4	SRSL
201360702	2	201335	124	4700597811	112	10/17/13	21.4	10/17/13	21.4	01/22/14	157.9	01/22/14	157.9	05/20/14	4	SRSL
201360703	2	201335	124	4700597811	112	10/17/13	25.2	10/17/13	25.2	01/22/14	176.5	01/22/14	176.5	11/23/15	6	SLRE
201360705	2	201335	124	4700597811	112	10/17/13	24	10/17/13	24	01/22/14	176.5	01/22/14	176.5	03/12/14	3	PNEU
201360706	2	201335	124	4700597811	112	10/17/13	20.1	10/17/13	20.1	01/22/14	157.8	01/22/14	157.8	03/11/14	4	SRSL
201360708	2	201335	124	4700597811	112	10/17/13	22.2	10/17/13	22.2	01/22/14	161.9	01/22/14	161.9	03/11/14	4	SRSL
201360709	2	201335	124	4700597811	112	10/17/13	26.9	10/17/13	26.9	01/22/14	185.7	01/22/14	185.7	02/25/14	4	SRSL
201360711	1	201335	124	4700597811	112			09/27/13	14.5	01/22/14	194.6	01/22/14	194.6	02/25/14	4	SRSL
201360802	2	201335	124	280710712	112	10/17/13	25.7	10/17/13	25.7	01/22/14	200.1	01/22/14	200.1	10/30/14	3	PNEU
201360803	2	201335	124	280710712	112	10/17/13	26.5	10/17/13	26.5	01/22/14	178.4	01/22/14	178.4	02/25/14	4	SRSL
201360806	1	201335	124	280710712	112	10/17/13	27.8	10/17/13	27.8	01/22/14	213.1	01/22/14	213.1	02/06/14	4	SRSL
201360807	1	201335	124	280710712	112	10/17/13	27.8	10/17/13	27.8	01/22/14	215.7	01/22/14	215.7	02/06/14	4	SRSL
201360808	1	201335	124	280710712	112	10/17/13	23.3	10/17/13	23.3	01/22/14	217.1	01/22/14	217.1	02/06/14	4	SRSL
201360809	1	201335	124	280710712	112	10/17/13	24.3	10/17/13	24.3	01/22/14	207.9	01/22/14	207.9	02/10/14	4	SRSL
201360810	1	201335	124	280710712	112	10/17/13	20.3	10/17/13	20.3	01/22/14	204.2	01/22/14	204.2	02/10/14	4	SRSL
201360901	2	201335	124	280710712	112	10/17/13	33.6	10/17/13	33.6	01/22/14	198.5	01/22/14	198.5	02/10/14	4	SRSL
201360902	1	201335	124	280710712	112	10/17/13	37.5	10/17/13	37.5	01/22/14	252.3	01/22/14	252.3	02/06/14	4	SRSL
201360903	1	201335	124	280710712	112	10/17/13	37.1	10/17/13	37.1	01/22/14	241.6	01/22/14	241.6	02/06/14	4	SRSL
201361002	2	201336	124	97711003	112	10/24/13	35.9	10/24/13	35.9	01/28/14	212.7	01/28/14	212.7	01/14/15	4	SRSL
201361003	1	201336	124	97711003	112	10/24/13	39.5	10/24/13	39.5	01/28/14	222.1	01/28/14	222.1	02/10/14	4	SRSL
201361004	1	201336	124	97711003	112	10/24/13	40.7	10/24/13	40.7	01/28/14	243.1	01/28/14	243.1	02/06/14	4	SRSL
201361101	2	201336	124	104004001	112	10/24/13	31.7	10/24/13	31.7	01/28/14	193.3	01/28/14	193.3	01/04/16	6	SLRE
201361102	2	201336	124	104004001	112	10/24/13	36.3	10/24/13	36.3	01/28/14	195.3	01/28/14	195.3	03/04/14	4	SRSL
201361103	1	201336	124	104004001	112	10/24/13	35.3	10/24/13	35.3	01/28/14	238	01/28/14	238	02/06/14	4	SRSL
201361104	1	201336	124	104004001	112	10/24/13	35.7	10/24/13	35.7	01/28/14	203.2	01/28/14	203.2	02/25/14	4	SRSL
201361105	1	201336	124	104004001	112	10/24/13	38.2	10/24/13	38.2	01/28/14	227.1	01/28/14	227.1	02/06/14	4	SRSL
201361106	1	201336	124	104004001	112	10/24/13	40.8	10/24/13	40.8	01/28/14	237.2	01/28/14	237.2	02/06/14	4	SRSL
201361107	1	201336	124	104004001	112	10/24/13	29.8	10/24/13	29.8	01/22/14	173.4	01/22/14	173.4	02/26/14	4	SRSL
201361108	1	201336	124	104004001	112	10/24/13	39.5	10/24/13	39.5	01/28/14	240.5	01/28/14	240.5	02/06/14	4	SRSL
201361109	1	201336	124	104004001	112	10/24/13	30.2	10/24/13	30.2	01/22/14	196.8	01/22/14	196.8	02/26/14	4	SRSL
201361201	2	201336	124	97711003	112	10/24/13	37.4	10/24/13	37.4	01/28/14	212	01/28/14	212	07/31/14	4	SRSL
201361202	2	201336	124	97711003	112	10/24/13	27.8	10/24/13	27.8	01/28/14	167.7	01/28/14	167.7	05/09/14	6	SLRE
201361204	1	201336	124	97711003	112	10/24/13	32.9	10/24/13	32.9	01/28/14	195.5	01/28/14	195.5	02/25/14	4	SRSL
201361205	1	201336	124	97711003	112	10/24/13	38.1	10/24/13	38.1	01/28/14	225.7	01/28/14	225.7	02/06/14	4	SRSL
201361206	1	201336	124	97711003	112	10/24/13	35.8	10/24/13	35.8	01/28/14	227.8	01/28/14	227.8	02/06/14	4	SRSL
201361207	1	201336	124	97711003	112	10/24/13	38.3	10/24/13	38.3	01/28/14	227.2	01/28/14	227.2	02/06/14	4	SRSL
201361301	2	201336	124	97711003	112	10/24/13	40.3	10/24/13	40.3	01/28/14	236.5	01/28/14	236.5	02/06/14	4	SRSL
201361302	2	201336	124	97711003	112	10/24/13	31.3	10/24/13	31.3	01/28/14	196.4	01/28/14	196.4	06/03/14	4	SRSL
201361303	2	201336	124	97711003	112	10/24/13	31.9	10/24/13	31.9	01/28/14	206.5	01/28/14	206.5	04/29/14	4	SRSL
201361304	1	201336	124	97711003	112	10/24/13	32.8	10/24/13	32.8	01/28/14	191.2	01/28/14	191.2	03/04/14	4	SRSL
201361305	1	201336	124	97711003	112	10/24/13	30.9	10/24/13	30.9	01/28/14	208	01/28/14	208	02/10/14	4	SRSL
201361306	1	201336	124	97711003	112	10/24/13	32.6	10/24/13	32.6	01/28/14	225.4	01/28/14	225.4	02/06/14	4	SRSL
201361307	1	201336	124	97711003	112	10/24/13	31.3	10/24/13	31.3	01/28/14	225.9	01/28/14	225.9	02/19/14	4	SRSL
201361308	1	201336	124	97711003	112	10/24/13	30.8	10/24/13	30.8	01/28/14	200.8	01/28/14	200.8	02/25/14	4	SRSL
201361401	2	201336	124	106863002	112	10/24/13	37.9	10/24/13	37.9	01/28/14	202.7	01/28/14	202.7	03/04/14	4	SRSL
201361402	2	201336	124	106863002	112	10/24/13	38.3	10/24/13	38.3	01/28/14	195	01/28/14	195	05/20/14	4	SRSL
201361403	1	201336	124	106863002	112	10/24/13	31.4	10/24/13	31.4	01/28/14	158.7	01/28/14	158.7	03/11/14	4	SRSL
201361404	1	201336	124	106863002	112	10/24/13	42.9	10/24/13	42.9	01/28/14	230.6	01/28/14	230.6	02/06/14	4	SRSL
201361405	1	201336	124	106863002	112	10/24/13	41.2	10/24/13	41.2	01/28/14	242.6	01/28/14	242.6	02/06/14	4	SRSL
201361501	2	201336	124	106863002	112	10/24/13	35.9	10/24/13	35.9	01/28/14	207	01/28/14	207	02/25/14	4	SRSL
201361502	2	201336	124	106863002	112	10/24/13	35.2	10/24/13	35.2	01/28/14	221.3	01/28/14	221.3	04/02/15	4	SRSL
201361503	2	201336	124	106863002	112	10/24/13	24.4	10/24/13	24.4	01/28/14	179.5	01/28/14	179.5	05/20/14	4	SRSL
201361504	2	201336	124	106863002	112	10/24/13	37.1	10/24/13	37.1	01/28/14	203.8	01/28/14	203.8	05/20/14	4	SRSL
201361505	2	201336	124	106863002	112	10/24/13	31.9	10/24/13	31.9	01/28/14	186.7	01/28/14	186.7	01/04/16	6	SLRE
201361506	2	201336	124	106863002	112	10/24/13	31.2	10/24/13	31.2	01/28/14	185.5	01/28/14	185.5	05/20/14	4	SRSL
201361507	2	201336	124	106863002	112	10/24/13	30.2	10/24/13	30.2	01/28/14	182.7	01/28/14	182.7	03/04/14	4	SRSL
201361508	2	201336	124	106863002	112	10/24/13	19.9	10/24/13	19.9	01/28/14	171.7	01/28/14	171.7	03/11/14	4	SRSL
201361509	2	201336	124	106863002	112	10/24/13	20.8	10/24/13	20.8	01/28/14	166.1	01/28/14	166.1	03/11/14	4	SRSL
201361511	1	201336	124	106863002	112	10/24/13	36.3	10/24/13	36.3	01/22/14	232.7	01/22/14	232.7	02/06/14	4	SRSL
201361512	1	201336	124	106863002	112	10/24/13	38.5	10/24/13	38.5	01/22/14	227.5	01/22/14	227.5	02/06/14	4	SRSL
201361513	1	201336	124	106863002	112	10/24/13	33.5	10/24/13	33.5	01/28/14	221.8	01/28/14	221.8	02/10/14	4	SRSL
201361514	1	201336	124	106863002	112	10/24/13	30.1	10/24/13	30.1	01/28/14	179.4	01/28/14	179.4	03/04/14	4	SRSL
201361515	1	201336	124	106863002	112	10/24/13	32.9	10/24/13	32.9	01/28/14	221.8	01/28/14	221.8	02/10/14	4	SRSL
201361516	1	201336	124	106863002	112	10/24/13	30.3	10/24/13	30.3	01/28/14	203.8	01/28/14	203.8	02/25/14	4	SRSL
201361601	2	201336	124	112689001	112	10/24/13	29.3	10/24/13	29.3			10/24/13	29.3	10/31/13	3	PNEU
201361603	2	201336	124	112689001	112	10/24/13	26.7	10/24/13	26.7	01/28/14	166.1	01/28/14	166.1	03/11/14	4	SRSL
201361604	2	201336	124	112689001	112	10/24/13	25.6	10/24/13	25.6	01/28/14	172.7	01/28/14	172.7	05/20/14	4	SRSL
201361607	1	201336	124	112689001	112	10/24/13	25.4	10/24/13	25.4	01/28/14	210.5	01/28/14	210.5	02/10/14	4	SRSL
201361608	1	201336	124	112689001	112	10/24/13	30.8	10/24/13	30.8	01/28/14	229.3	01/28/14	229.3	02/06/14	4	SRSL
201361609	1	201336	124	112689001	112	10/24/13	27	10/24/13	27	01/28/14	191.6	01/28/14	191.6	03/11/14	4	SRSL
201361701	2	201336	124	112689001	112	10/24/13	45.6	10/24/13	45.6	01/28/14	254.7	01/28/14	254.7	05/20/14	4	SRSL
201361702	2	201336	124	112689001	112	10/24/13	36.8	10/24/13	36.8			10/24/13	36.8	01/02/14	3	INJ
201361703	2	201336	124	112689001	112	10/24/13	32.7	10/24/13	32.7	01/28/14	163.4	01/28/14	163.4	03/11/14	4	SRSL
201361704	2	201336	124	112689001	112	10/24/13	31.6	10/24/13	31.6	01/28/14	177.6	01/28/14	177.6	03/11/14	4	SRSL
201361705	2	201336	124	112689001	112	10/24/13	24.9	10/24/13	24.9	01/28/14	164.9	01/28/14	164.9	03/11/14	4	SRSL
201361707	1	201336	124	112689001	112	10/24/13	35.6	10/24/13	35.6	01/28/14	246.8	01/28/14	246.8	02/06/14	4	SRSL
201361708	1	201336	124	112689001	112	10/24/13	34.8	10/24/13	34.8	01/28/14	222.7	01/28/14	222.7	02/06/14	4	SRSL
201361709	1	201336	124	112689001	112	10/24/13	35.9	10/24/13	35.9	01/28/14	237.6	01/28/14	237.6	02/06/14	4	SRSL
201361710	1	201336	124	112689001	112	10/24/13	25	10/24/13	25			10/24/13	25	01/02/14	3	INFC
201361801	2	201336	124	106863002	112	10/24/13	39.6	10/24/13	39.6	01/28/14	204.9	01/28/14	204.9	02/25/14	4	SRSL
201361802	2	201336	124	106863002	112	10/24/13	33.7	10/24/13	33.7	01/28/14	214.5	01/28/14	214.5	05/20/14	4	SRSL
201361803	2	201336	124	106863002	112	10/24/13	34.4	10/24/13	34.4	01/28/14	176.3	01/28/14	176.3	05/20/14	4	SRSL
201361805	2	201336	124	106863002	112	10/24/13	23.4	10/24/13	23.4	01/28/14	129.6	01/28/14	129.6	03/11/14	4	SRSL
201361806	1	201336	124	106863002	112	10/24/13	33.3	10/24/13	33.3	01/28/14	212.2	01/28/14	212.2	02/25/14	4	SRSL
201361807	1	201336	124	106863002	112	10/24/13	31.9	10/24/13	31.9	01/28/14	217.8	01/28/14	217.8	02/25/14	4	SRSL
201361808	1	201336	124	106863002	112	10/24/13	33.5	10/24/13	33.5	01/28/14	210	01/28/14	210	02/10/14	4	SRSL
201361809	1	201336	124	106863002	112	10/24/13	30.8	10/24/13	30.8	01/28/14	209.4	01/28/14	209.4	02/25/14	4	SRSL
201361810	1	201336	124	106863002	112	10/24/13	27.5	10/24/13	27.5			10/24/13	27.5	11/02/13	3	OTHR
201361901	2	201336	124	112689001	112	10/24/13	37.8	10/24/13	37.8	01/28/14	163.9	01/28/14	163.9	03/11/14	4	SRSL
201361903	2	201336	124	112689001	112	10/24/13	30.4	10/24/13	30.4	01/28/14	171.9	01/28/14	171.9	03/11/14	4	SRSL
201361904	1	201336	124	112689001	112	10/24/13	37	10/24/13	37	01/28/14	213.3	01/28/14	213.3	02/10/14	4	SRSL
201361905	1	201336	124	112689001	112	10/24/13	31.7	10/24/13	31.7	01/28/14	197.1	01/28/14	197.1	02/25/14	4	SRSL
201362001	2	201336	124	97711003	112	10/24/13	26.9	10/24/13	26.9	01/28/14	171.9	01/28/14	171.9	05/09/14	6	SLRE
201362004	1	201336	124	97711003	112	10/24/13	23.4	10/24/13	23.4	01/28/14	170.2	01/28/14	170.2	03/11/14	4	SRSL
201362005	1	201336	124	97711003	112	10/24/13	25.9	10/24/13	25.9	01/28/14	169	01/28/14	169	03/11/14	4	SRSL
201362006	1	201336	124	97711003	112	10/24/13	28.5	10/24/13	28.5	01/28/14	156	01/28/14	156	03/11/14	4	SRSL
