Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
201052303	2	201006	123	200927307	123	12/22/10	35.1	12/22/10	35.1	04/06/11	212.2	04/06/11	212.2	09/13/11	6	SLRE
201052304	2	201006	123	200927307	123	12/22/10	33.1	12/22/10	33.1	04/06/11	210.8	04/06/11	210.8	09/13/11	6	SLRE
201052305	1	201006	123	200927307	123	12/22/10	38.5	12/22/10	38.5	04/06/11	227.4	04/06/11	227.4	04/28/11	4	SRSL
201052306	1	201006	123	200927307	123	12/22/10	32.2	12/22/10	32.2	04/06/11	244	04/06/11	244	04/28/11	4	SRSL
201052307	1	201006	123	200927307	123	12/22/10	34.1	12/22/10	34.1	04/06/11	217.2	04/06/11	217.2	04/28/11	4	SRSL
201052308	1	201006	123	200927307	123	12/22/10	39.1	12/22/10	39.1	04/06/11	246.7	04/06/11	246.7	04/28/11	4	SRSL
201052501	2	201006	123	200933208	123	12/22/10	36	12/22/10	36	04/06/11	223.2	04/06/11	223.2	04/28/11	4	SRSL
201052503	1	201006	123	200933208	123	12/22/10	31.5	12/22/10	31.5	04/06/11	191.8	04/06/11	191.8	05/06/11	4	SRSL
201052504	1	201006	123	200933208	123	12/22/10	32.3	12/22/10	32.3	04/06/11	223.1	04/06/11	223.1	04/28/11	4	SRSL
201052505	1	201006	123	200933208	123	12/22/10	33.2	12/22/10	33.2	04/06/11	234.3	04/06/11	234.3	04/28/11	4	SRSL
201052702	2	201006	123	200927307	123	12/22/10	27.2	12/22/10	27.2	04/06/11	175.4	04/06/11	175.4	09/13/11	6	SLRE
201052704	2	201006	123	200927307	123	12/22/10	23.6	12/22/10	23.6	04/06/11	173.6	04/06/11	173.6	09/27/11	6	SLRE
201052705	1	201006	123	200927307	123	12/22/10	27	12/22/10	27	04/06/11	184.2	04/06/11	184.2	05/18/11	4	SRSL
201052707	1	201006	123	200927307	123	12/22/10	27.9	12/22/10	27.9	04/06/11	184.6	04/06/11	184.6	05/06/11	4	SRSL
201052708	1	201006	123	200927307	123	12/22/10	25.5	12/22/10	25.5	04/06/11	173.2	04/06/11	173.2	05/18/11	4	SRSL
201052801	2	201006	123	200927006	123	12/22/10	29.1	12/22/10	29.1	04/06/11	190.8	04/06/11	190.8	05/06/11	4	SRSL
201052802	2	201006	123	200927006	123	12/22/10	29	12/22/10	29	04/06/11	169.8	04/06/11	169.8	05/18/11	4	SRSL
201052803	2	201006	123	200927006	123	12/22/10	25.1	12/22/10	25.1	04/06/11	166.5	04/06/11	166.5	05/18/11	4	SRSL
201052804	2	201006	123	200927006	123	12/22/10	21.5	12/22/10	21.5	04/06/11	172.2	04/06/11	172.2	05/18/11	4	SRSL
201052805	2	201006	123	200927006	123	12/22/10	26.5	12/22/10	26.5	04/06/11	158.4	04/06/11	158.4	05/18/11	4	SRSL
201052806	1	201006	123	200927006	123	12/22/10	29.9	12/22/10	29.9	04/06/11	200.1	04/06/11	200.1	05/06/11	4	SRSL
201052807	1	201006	123	200927006	123	12/22/10	27.3	12/22/10	27.3	04/06/11	198.7	04/06/11	198.7	05/06/11	4	SRSL
201052808	1	201006	123	200927006	123	12/22/10	23.6	12/22/10	23.6	04/06/11	187.5	04/06/11	187.5	05/06/11	4	SRSL
201052809	1	201006	123	200927006	123	12/22/10	26.7	12/22/10	26.7	04/06/11	201.6	04/06/11	201.6	05/06/11	4	SRSL
201052810	1	201006	123	200927006	123	12/22/10	29.4	12/22/10	29.4	04/06/11	208.8	04/06/11	208.8	04/28/11	4	SRSL
201052811	1	201006	123	200927006	123	12/22/10	29.2	12/22/10	29.2	04/06/11	196.4	04/06/11	196.4	05/06/11	4	SRSL
201053001	2	201006	123	200932811	123	12/28/10	32.7	12/28/10	32.7	04/13/11	209.6	04/13/11	209.6	05/06/11	4	SRSL
201053002	2	201006	123	200932811	123	12/28/10	22.7	12/28/10	22.7	04/13/11	158.2	04/13/11	158.2	05/18/11	4	SRSL
201053003	2	201006	123	200932811	123	12/28/10	24	12/28/10	24	04/13/11	161.8	04/13/11	161.8	05/18/11	4	SRSL
201053004	2	201006	123	200932811	123	12/28/10	23.7	12/28/10	23.7	04/13/11	175.9	04/13/11	175.9	05/17/11	4	SRSL
201053005	1	201006	123	200932811	123	12/28/10	23.7	12/28/10	23.7	04/13/11	172	04/13/11	172	05/17/11	4	SRSL
201053006	1	201006	123	200932811	123	12/28/10	27.6	12/28/10	27.6	04/13/11	224.4	04/13/11	224.4	04/28/11	4	SRSL
201053007	1	201006	123	200932811	123	12/28/10	25	12/28/10	25	04/13/11	201.2	04/13/11	201.2	05/06/11	4	SRSL
201053010	1	201006	123	200932811	123	12/28/10	22.7	12/28/10	22.7	04/13/11	198.4	04/13/11	198.4	05/06/11	4	SRSL
201053201	2	201006	123	200933609	123	12/28/10	33	12/28/10	33	04/13/11	218.3	04/13/11	218.3	04/18/13	6	SLRE
201053202	1	201006	123	200933609	123	12/28/10	32.3	12/28/10	32.3	04/06/11	212.2	04/06/11	212.2	04/28/11	4	SRSL
201053203	1	201006	123	200933609	123	12/28/10	34.1	12/28/10	34.1	04/06/11	197.6	04/06/11	197.6	05/06/11	4	SRSL
201053204	1	201006	123	200933609	123	12/28/10	34	12/28/10	34	04/06/11	204.3	04/06/11	204.3	05/06/11	4	SRSL
201053401	2	201006	123	200927006	123	12/28/10	40.8	12/28/10	40.8	04/13/11	225	04/13/11	225	09/13/11	6	SLRE
201053402	2	201006	123	200927006	123	12/28/10	38.2	12/28/10	38.2	04/13/11	192.9	04/13/11	192.9	09/13/11	6	SLRE
201053403	2	201006	123	200927006	123	12/28/10	33.6	12/28/10	33.6	04/13/11	208.8	04/13/11	208.8	09/27/11	6	SLRE
201053404	2	201006	123	200927006	123	12/28/10	30.6	12/28/10	30.6	04/13/11	207	04/13/11	207	09/20/11	6	SLRE
201053405	2	201006	123	200927006	123	12/28/10	29.8	12/28/10	29.8	04/13/11	197.1	04/13/11	197.1	09/20/11	6	SLRE
201053406	1	201006	123	200927006	123	12/28/10	30.7	12/28/10	30.7	04/13/11	220.6	04/13/11	220.6	04/28/11	4	SRSL
201053407	1	201006	123	200927006	123	12/28/10	29.5	12/28/10	29.5	04/13/11	199	04/13/11	199	05/06/11	4	SRSL
201053408	1	201006	123	200927006	123	12/28/10	32.9	12/28/10	32.9	04/13/11	214.4	04/13/11	214.4	05/06/11	4	SRSL
201053409	1	201006	123	200927006	123	12/28/10	24.5	12/28/10	24.5	04/13/11	197.6	04/13/11	197.6	05/06/11	4	SRSL
201054101	2	201006	123	200932410	123	12/28/10	26.3	12/28/10	26.3	04/13/11	179	04/13/11	179	05/17/11	4	SRSL
201054102	2	201006	123	200932410	123	12/28/10	29.8	12/28/10	29.8			12/28/10	29.8	01/14/11	3	PNEU
201054103	2	201006	123	200932410	123	12/28/10	29.2	12/28/10	29.2	04/06/11	152.4	04/06/11	152.4	05/18/11	4	SRSL
201054104	2	201006	123	200932410	123	12/28/10	25.2	12/28/10	25.2	04/13/11	181.2	04/13/11	181.2	05/17/11	4	SRSL
201054105	2	201006	123	200932410	123	12/28/10	29.8	12/28/10	29.8	04/13/11	190.9	04/13/11	190.9	03/05/13	6	SLRE
201054106	1	201006	123	200932410	123	12/28/10	26.4	12/28/10	26.4	04/13/11	179.1	04/13/11	179.1	05/17/11	4	SRSL
201054107	1	201006	123	200932410	123	12/28/10	28.1	12/28/10	28.1	04/13/11	183	04/13/11	183	05/17/11	4	SRSL
201054301	2	201006	123	200927006	123	12/28/10	33.9	12/28/10	33.9	04/06/11	205.6	04/06/11	205.6	04/28/11	4	SRSL
201054302	2	201006	123	200927006	123	12/28/10	30.1	12/28/10	30.1	04/13/11	182.5	04/13/11	182.5	05/18/11	4	SRSL
201054303	2	201006	123	200927006	123	12/28/10	31.6	12/28/10	31.6	04/06/11	189.8	04/06/11	189.8	05/06/11	4	SRSL
201054304	2	201006	123	200927006	123	12/28/10	33.2	12/28/10	33.2	04/13/11	203.2	04/13/11	203.2	05/06/11	4	SRSL
201054305	2	201006	123	200927006	123	12/28/10	29.1	12/28/10	29.1	04/13/11	211	04/13/11	211	09/09/11	6	SRSL
201054306	1	201006	123	200927006	123	12/28/10	33.3	12/28/10	33.3	04/13/11	226.9	04/13/11	226.9	04/28/11	4	SRSL
201054308	1	201006	123	200927006	123	12/28/10	26.8	12/28/10	26.8	04/13/11	217.7	04/13/11	217.7	04/28/11	4	SRSL
201054309	1	201006	123	200927006	123	12/28/10	25.2	12/28/10	25.2	04/13/11	198.9	04/13/11	198.9	05/06/11	4	SRSL
201054501	2	201006	123	200927006	123	12/28/10	32.2	12/28/10	32.2	04/06/11	192	04/06/11	192	09/13/11	6	SLRE
201054502	2	201006	123	200927006	123	12/28/10	29.3	12/28/10	29.3	04/13/11	161.3	04/13/11	161.3	09/20/11	6	SLRE
201054503	2	201006	123	200927006	123	12/28/10	34.9	12/28/10	34.9	04/06/11	179.5	04/06/11	179.5	09/20/11	6	SLRE
201054504	2	201006	123	200927006	123	12/28/10	30.4	12/28/10	30.4	04/13/11	169.5	04/13/11	169.5	09/20/11	6	SLRE
201054505	1	201006	123	200927006	123	12/28/10	41.8	12/28/10	41.8	04/13/11	220.8	04/13/11	220.8	04/28/11	4	SRSL
201054506	1	201006	123	200927006	123	12/28/10	35.5	12/28/10	35.5	04/13/11	204.4	04/13/11	204.4	05/06/11	4	SRSL
201054507	5	201006	123	200927006	123	12/28/10	31.3	12/28/10	31.3	04/13/11	204.3	04/13/11	204.3	05/06/11	4	SRSL
201054601	2	201006	123	200930810	123	12/28/10	40.4	12/28/10	40.4	04/06/11	205.2	04/06/11	205.2	05/06/11	4	SRSL
201054602	2	201006	123	200930810	123	12/28/10	35.3	12/28/10	35.3	04/06/11	189	04/06/11	189	05/06/11	4	SRSL
201054604	2	201006	123	200930810	123	12/28/10	34.7	12/28/10	34.7	04/06/11	192.8	04/06/11	192.8	05/06/11	4	SRSL
201054605	2	201006	123	200930810	123	12/28/10	25	12/28/10	25	04/13/11	168.6	04/13/11	168.6	05/18/11	4	SRSL
201054606	2	201006	123	200930810	123	12/28/10	31.2	12/28/10	31.2	04/06/11	181.4	04/06/11	181.4	05/17/11	4	SRSL
201054607	1	201006	123	200930810	123	12/28/10	28.8	12/28/10	28.8	04/06/11	202.9	04/06/11	202.9	05/06/11	4	SRSL
201054608	1	201006	123	200930810	123	12/28/10	28.7	12/28/10	28.7	04/06/11	194.5	04/06/11	194.5	05/06/11	4	SRSL
201054609	1	201006	123	200930810	123	12/28/10	28.4	12/28/10	28.4	04/06/11	201.5	04/06/11	201.5	05/06/11	4	SRSL
201054610	1	201006	123	200930810	123	12/28/10	24	12/28/10	24	04/13/11	196.9	04/13/11	196.9	05/06/11	4	SRSL
201055101	2	201006	123	200932811	123	12/28/10	33.4	12/28/10	33.4	04/06/11	167.3	04/06/11	167.3	05/18/11	4	SRSL
201055102	2	201006	123	200932811	123	12/28/10	38	12/28/10	38	04/06/11	169.7	04/06/11	169.7	05/17/11	4	SRSL
201055301	2	201006	123	200932811	123	12/28/10	29.1	12/28/10	29.1	04/06/11	178.1	04/06/11	178.1	05/17/11	4	SRSL
201055302	2	201006	123	200932811	123	12/28/10	20.7	12/28/10	20.7	04/13/11	140.2	04/13/11	140.2	05/18/11	6	SLRE
201055303	1	201006	123	200932811	123	12/28/10	34.1	12/28/10	34.1	04/06/11	157.8	04/06/11	157.8	03/08/12	4	SRSL
201055304	1	201006	123	200932811	123	12/28/10	36.5	12/28/10	36.5	04/06/11	180.4	04/06/11	180.4	03/08/12	4	SRSL
201055305	1	201006	123	200932811	123	12/28/10	33.9	12/28/10	33.9	04/06/11	193.2	04/06/11	193.2	03/08/12	4	SRSL
201055306	1	201006	123	200932811	123	12/28/10	27.4	12/28/10	27.4			12/28/10	27.4	01/07/11	3	ULCR
201055307	1	201006	123	200932811	123	12/28/10	30.6	12/28/10	30.6	04/06/11	162.2	04/06/11	162.2	03/08/12	4	SRSL
201055309	1	201006	123	200932811	123	12/28/10	27.2	12/28/10	27.2	04/06/11	152.6	04/06/11	152.6	03/08/12	4	SRSL
201055801	2	201006	123	200933208	123	12/28/10	34.9	12/28/10	34.9	04/06/11	191.5	04/06/11	191.5	09/27/11	6	SLRE
201055802	2	201006	123	200933208	123	12/28/10	31.6	12/28/10	31.6	04/13/11	190.7	04/13/11	190.7	09/20/11	6	SLRE
201055803	2	201006	123	200933208	123	12/28/10	27.4	12/28/10	27.4	04/06/11	158	04/06/11	158	09/20/11	6	SLRE
201055804	1	201006	123	200933208	123	12/28/10	36.1	12/28/10	36.1	04/06/11	228	04/06/11	228	04/28/11	4	SRSL
201055805	1	201006	123	200933208	123	12/28/10	34.2	12/28/10	34.2	04/06/11	203	04/06/11	203	05/06/11	4	SRSL
201055806	1	201006	123	200933208	123	12/28/10	32.1	12/28/10	32.1	04/06/11	192.7	04/06/11	192.7	05/06/11	4	SRSL
201055901	2	201006	123	200932410	123	01/04/11	49.3	01/04/11	49.3	04/13/11	202.8	04/13/11	202.8	05/06/11	4	SRSL
201055902	2	201006	123	200932410	123	01/04/11	39.8	01/04/11	39.8	04/13/11	196.2	04/13/11	196.2	05/17/11	4	SRSL
201055903	2	201006	123	200932410	123	01/04/11	39.6	01/04/11	39.6	04/13/11	191	04/13/11	191	05/17/11	4	SRSL
201055904	1	201006	123	200932410	123	01/04/11	42.9	01/04/11	42.9	04/13/11	215.6	04/13/11	215.6	05/06/11	4	SRSL
201055905	1	201006	123	200932410	123	01/04/11	41.7	01/04/11	41.7	04/13/11	205.1	04/13/11	205.1	05/06/11	4	SRSL
201055906	1	201006	123	200932410	123	01/04/11	38.4	01/04/11	38.4	04/13/11	228.6	04/13/11	228.6	04/28/11	4	SRSL
201056501	2	201006	123	200925909	123	01/04/11	38.7	01/04/11	38.7	04/13/11	193.9	04/13/11	193.9	09/20/11	6	SLRE
201056503	2	201006	123	200925909	123	01/04/11	30.6	01/04/11	30.6	04/13/11	163.2	04/13/11	163.2	09/27/11	6	SLRE
201056505	1	201006	123	200925909	123	01/04/11	40.3	01/04/11	40.3	04/13/11	201	04/13/11	201	05/06/11	4	SRSL
201056701	2	201006	123	200933609	123	01/04/11	43.4	01/04/11	43.4	04/13/11	183.6	04/13/11	183.6	05/17/11	4	SRSL
201056702	2	201006	123	200933609	123	01/04/11	35.1	01/04/11	35.1	04/13/11	157	04/13/11	157	05/18/11	6	SLRE
201056703	2	201006	123	200933609	123	01/04/11	41.2	01/04/11	41.2	04/13/11	214.4	04/13/11	214.4	09/20/11	6	SLRE
201056704	2	201006	123	200933609	123	01/04/11	38.9	01/04/11	38.9	04/13/11	221.4	04/13/11	221.4	04/28/11	4	SRSL
201056705	2	201006	123	200933609	123	01/04/11	43.2	01/04/11	43.2	04/13/11	207.4	04/13/11	207.4	09/13/11	6	SLRE
201056706	2	201006	123	200933609	123	01/04/11	37	01/04/11	37	04/13/11	197.8	04/13/11	197.8	05/06/11	4	SRSL
201056707	2	201006	123	200933609	123	01/04/11	36.2	01/04/11	36.2	04/13/11	154.6	04/13/11	154.6	09/27/11	6	SLRE
201056708	2	201006	123	200933609	123	01/04/11	34.6	01/04/11	34.6	04/13/11	96.9	04/13/11	96.9	05/18/11	6	SLRE
201056709	2	201006	123	200933609	123	01/04/11	35.9	01/04/11	35.9	04/13/11	143.8	04/13/11	143.8	05/18/11	6	SLRE
201056710	1	201006	123	200933609	123	01/04/11	38.4	01/04/11	38.4			01/04/11	38.4	01/19/11	3	ARTH
201056711	1	201006	123	200933609	123	01/04/11	40.6	01/04/11	40.6	04/13/11	214.7	04/13/11	214.7	04/28/11	4	SRSL
201056712	1	201006	123	200933609	123	01/04/11	35.2	01/04/11	35.2	04/13/11	224.7	04/13/11	224.7	04/28/11	4	SRSL
201056713	1	201006	123	200933609	123	01/04/11	33.4	01/04/11	33.4	04/13/11	178.8	04/13/11	178.8	05/17/11	4	SRSL
201056714	1	201006	123	200933609	123	01/04/11	26.4	01/04/11	26.4	04/13/11	172.9	04/13/11	172.9	05/17/11	4	SRSL
201057002	2	201006	123	200933208	123	01/04/11	30.9	01/04/11	30.9	04/13/11	167.6	04/13/11	167.6	09/20/11	6	SLRE
201057003	2	201006	123	200933208	123	01/04/11	29.9	01/04/11	29.9	04/13/11	168.6	04/13/11	168.6	09/20/11	6	SLRE
201057004	2	201006	123	200933208	123	01/04/11	29.5	01/04/11	29.5	04/13/11	151.5	04/13/11	151.5	09/13/11	6	SLRE
201057006	5	201006	123	200933208	123	01/04/11	22.3	01/04/11	22.3	04/13/11	122.2	04/13/11	122.2	05/18/11	6	SLRE
201057201	2	201006	123	200928208	123	01/04/11	40.4	01/04/11	40.4	04/13/11	207	04/13/11	207	05/06/11	4	SRSL
201057202	1	201006	123	200928208	123	01/04/11	32.2	01/04/11	32.2	04/13/11	209.7	04/13/11	209.7	05/06/11	4	SRSL
201057203	1	201006	123	200928208	123	01/04/11	36.6	01/04/11	36.6	04/13/11	203.4	04/13/11	203.4	05/06/11	4	SRSL
201057204	1	201006	123	200928208	123	01/04/11	35.7	01/04/11	35.7	04/13/11	209.4	04/13/11	209.4	05/06/11	4	SRSL
201057205	1	201006	123	200928208	123	01/04/11	35.7	01/04/11	35.7	04/13/11	208.1	04/13/11	208.1	05/06/11	4	SRSL
201057301	2	201006	123	200930810	123	01/04/11	36.4	01/04/11	36.4	04/13/11	197.1	04/13/11	197.1	09/27/11	6	SLRE
201057302	2	201006	123	200930810	123	01/04/11	32.3	01/04/11	32.3	04/13/11	207.2	04/13/11	207.2	05/06/11	4	SRSL
201057303	2	201006	123	200930810	123	01/04/11	36.1	01/04/11	36.1	04/13/11	195.1	04/13/11	195.1	09/20/11	6	SLRE
201057304	2	201006	123	200930810	123	01/04/11	36.7	01/04/11	36.7	04/13/11	184.1	04/13/11	184.1	05/17/11	4	SRSL
201057305	2	201006	123	200930810	123	01/04/11	31.9	01/04/11	31.9	04/13/11	198.2	04/13/11	198.2	09/13/11	6	SLRE
