Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
201023403	2	201003	123	200931004	123	06/29/10	43.9	06/29/10	43.9	10/05/10	177.8	10/05/10	177.8	02/22/11	4	SRSL
201023404	2	201003	123	200931004	123	06/29/10	43.1	06/29/10	43.1	10/05/10	208.6	10/05/10	208.6	05/22/12	4	SRSL
201023405	2	201003	123	200931004	123	06/29/10	38.5	06/29/10	38.5	10/05/10	203.7	10/05/10	203.7	01/26/11	4	SRSL
201023410	1	201003	123	200931004	123	06/29/10	37.1	06/29/10	37.1	10/05/10	198.2	10/05/10	198.2	11/09/10	4	SRSL
201023411	1	201003	123	200931004	123	06/29/10	36.6	06/29/10	36.6	10/05/10	162.3	10/05/10	162.3	11/09/10	4	SRSL
201023501	2	201003	123	200926609	123	06/29/10	36.3	06/29/10	36.3	10/05/10	203.2	10/05/10	203.2	02/22/11	4	SRSL
201023502	2	201003	123	200926609	123	06/29/10	37.7	06/29/10	37.7			06/29/10	37.7	07/29/10	3	UNK
201023503	1	201003	123	200926609	123	06/29/10	48.2	06/29/10	48.2	10/05/10	252.1	10/05/10	252.1	10/19/10	4	SRSL
201023504	1	201003	123	200926609	123	06/29/10	38.3	06/29/10	38.3	10/05/10	224	10/05/10	224	10/19/10	4	SRSL
201023506	1	201003	123	200926609	123	06/29/10	46.4	06/29/10	46.4	10/05/10	220.8	10/05/10	220.8	10/19/10	4	SRSL
201023507	1	201003	123	200926609	123	06/29/10	32.6	06/29/10	32.6	10/05/10	196.5	10/05/10	196.5	11/09/10	4	SRSL
201023801	2	201003	123	200931906	123	06/29/10	33.7	06/29/10	33.7			06/29/10	33.7	09/25/10	3	HEMO
201023803	1	201003	123	200931906	123	06/29/10	40.2	06/29/10	40.2	10/05/10	204.2	10/05/10	204.2	11/09/10	4	SRSL
201023805	1	201003	123	200931906	123	06/29/10	38.4	06/29/10	38.4	10/05/10	213.1	10/05/10	213.1	11/09/10	4	SRSL
201023807	1	201003	123	200931906	123	06/29/10	39.6	06/29/10	39.6	10/05/10	233.3	10/05/10	233.3	10/19/10	4	SRSL
201023808	1	201003	123	200931906	123	06/29/10	31.1	06/29/10	31.1	10/05/10	191.9	10/05/10	191.9	11/09/10	4	SRSL
201023901	2	201003	123	200931906	123	06/29/10	41.7	06/29/10	41.7	10/05/10	216	10/05/10	216	02/22/11	4	SRSL
201023903	2	201003	123	200931906	123	06/29/10	33	06/29/10	33	10/05/10	203.9	10/05/10	203.9	02/22/11	4	SRSL
201023904	1	201003	123	200931906	123	06/29/10	36.5	06/29/10	36.5	10/05/10	221.8	10/05/10	221.8	10/19/10	4	SRSL
201023905	1	201003	123	200931906	123	06/29/10	29.8	06/29/10	29.8	10/05/10	200.2	10/05/10	200.2	11/09/10	4	SRSL
201023906	1	201003	123	200931906	123	06/29/10	38.6	06/29/10	38.6	10/05/10	244.3	10/05/10	244.3	10/19/10	4	SRSL
201023907	1	201003	123	200931906	123	06/29/10	38.1	06/29/10	38.1	10/05/10	212.6	10/05/10	212.6	11/09/10	4	SRSL
201023908	1	201003	123	200931906	123	06/29/10	34.4	06/29/10	34.4	10/05/10	224.9	10/05/10	224.9	10/19/10	4	SRSL
201023909	1	201003	123	200931906	123	06/29/10	42.4	06/29/10	42.4	10/05/10	213.2	10/05/10	213.2	11/09/10	4	SRSL
201024001	2	201003	123	200927307	123	07/01/10	33.5	07/01/10	33.5	10/05/10	179.1	10/05/10	179.1	07/02/12	3	SEPT
201024002	2	201003	123	200927307	123	07/01/10	35.5	07/01/10	35.5	10/05/10	169.4	10/05/10	169.4	01/21/11	4	SRSL
201024003	2	201003	123	200927307	123	07/01/10	34	07/01/10	34	10/05/10	180.6	10/05/10	180.6	03/23/11	4	SRSL
201024004	2	201003	123	200927307	123	07/01/10	34.1	07/01/10	34.1	10/05/10	162.8	10/05/10	162.8	01/21/11	4	SRSL
201024005	2	201003	123	200927307	123	07/01/10	31.6	07/01/10	31.6	10/05/10	186.8	10/05/10	186.8	10/25/11	4	SRSL
201024101	2	201003	123	200925204	123	07/01/10	37.7	07/01/10	37.7	10/05/10	185.4	10/05/10	185.4	11/09/10	4	SRSL
201024104	2	201003	123	200925204	123	06/29/10	32.7	06/29/10	32.7	10/05/10	184.5	10/05/10	184.5	06/15/11	4	SRSL
201024105	1	201003	123	200925204	123	06/29/10	36.7	06/29/10	36.7	10/05/10	201.8	10/05/10	201.8	11/09/10	4	SRSL
201024106	1	201003	123	200925204	123	06/29/10	35.6	06/29/10	35.6	10/05/10	203.8	10/05/10	203.8	11/09/10	4	SRSL
201024108	1	201003	123	200925204	123	06/29/10	34.3	06/29/10	34.3	10/05/10	197.8	10/05/10	197.8	11/09/10	4	SRSL
201024112	1	201003	123	200925204	123	06/29/10	29.5	06/29/10	29.5	10/05/10	185.1	10/05/10	185.1	11/09/10	4	SRSL
201024201	2	201003	123	200924505	123	07/01/10	40.1	07/01/10	40.1	10/05/10	187.8	10/05/10	187.8	12/06/11	4	SRSL
201024202	2	201003	123	200924505	123	07/01/10	38.9	07/01/10	38.9	10/05/10	188.4	10/05/10	188.4	09/14/11	4	SRSL
201024203	2	201003	123	200924505	123	07/01/10	35.4	07/01/10	35.4	10/05/10	165.6	10/05/10	165.6	01/03/11	3	PNEU
201024204	2	201003	123	200924505	123	07/01/10	32	07/01/10	32	10/05/10	162.5	10/05/10	162.5	07/06/11	4	SRSL
201024301	2	201003	123	200933509	123	07/01/10	34.6	07/01/10	34.6	10/05/10	171.8	10/05/10	171.8	07/06/11	4	SRSL
201024404	2	201003	123	200931004	123	07/01/10	42.2	07/01/10	42.2	10/05/10	214.3	10/05/10	214.3	09/12/12	6	SLRE
201024405	2	201003	123	200931004	123	07/01/10	41.2	07/01/10	41.2	10/05/10	198.5	10/05/10	198.5	05/30/11	3	PERI
201024501	2	201003	123	200934309	123	06/29/10	39	06/29/10	39	10/05/10	196.6	10/05/10	196.6	02/14/12	4	SRSL
201024502	2	201003	123	200934309	123	06/29/10	36.2	06/29/10	36.2	10/05/10	180.1	10/05/10	180.1	05/18/11	4	SRSL
201024505	1	201003	123	200934309	123	06/29/10	34.6	06/29/10	34.6	10/05/10	180.3	10/05/10	180.3	11/09/10	4	SRSL
201024506	1	201003	123	200934309	123	06/29/10	29.9	06/29/10	29.9	10/05/10	192	10/05/10	192	11/09/10	4	SRSL
201024508	1	201003	123	200934309	123	06/29/10	29.4	06/29/10	29.4	10/05/10	182	10/05/10	182	11/09/10	4	SRSL
201024602	2	201003	123	200933509	123	07/01/10	34.8	07/01/10	34.8	10/05/10	183.9	10/05/10	183.9	01/21/11	4	SRSL
201024603	2	201003	123	200933509	123	07/01/10	29.6	07/01/10	29.6	10/05/10	158.4	10/05/10	158.4	11/09/10	4	SRSL
201024606	1	201003	123	200933509	123	07/01/10	31.8	07/01/10	31.8	10/05/10	205.7	10/05/10	205.7	11/09/10	4	SRSL
201024609	1	201003	123	200933509	123	07/01/10	31.4	07/01/10	31.4	10/05/10	185.4	10/05/10	185.4	11/09/10	4	SRSL
201024701	2	201003	123	200934309	123	07/01/10	39	07/01/10	39	10/05/10	204.5	10/05/10	204.5	09/12/12	4	SRSL
201024702	2	201003	123	200934309	123	07/01/10	32.6	07/01/10	32.6	10/05/10	196.5	10/05/10	196.5	09/08/11	7	CRIP
201024703	1	201003	123	200934309	123	07/01/10	39.1	07/01/10	39.1	10/05/10	198.4	10/05/10	198.4	11/09/10	4	SRSL
201024705	1	201003	123	200934309	123	07/01/10	37	07/01/10	37	10/05/10	209.9	10/05/10	209.9	11/09/10	4	SRSL
201024801	2	201003	123	200924906	123	07/01/10	37.4	07/01/10	37.4	10/05/10	187.9	10/05/10	187.9	05/18/11	4	SRSL
201024802	2	201003	123	200924906	123	07/01/10	30.9	07/01/10	30.9	10/05/10	185.5	10/05/10	185.5	02/21/12	6	SLRE
201024804	2	201003	123	200924906	123	07/01/10	32.1	07/01/10	32.1	10/05/10	171.8	10/05/10	171.8	11/09/10	4	SRSL
201025001	2	201003	123	200926707	123	07/01/10	38.2	07/01/10	38.2	10/05/10	218.6	10/05/10	218.6	02/22/11	6	SLRE
201025101	2	201003	123	200927307	123	07/01/10	40.1	07/01/10	40.1	10/05/10	198.7	10/05/10	198.7	01/10/12	4	SRSL
201025102	2	201003	123	200927307	123	07/01/10	39.5	07/01/10	39.5			07/01/10	39.5	09/05/10	3	STRS
201025103	2	201003	123	200927307	123	07/01/10	33.2	07/01/10	33.2	10/05/10	181.8	10/05/10	181.8	05/22/12	4	SRSL
201025201	2	201003	123	200928405	123	07/01/10	33.8	07/01/10	33.8	10/05/10	206.7	10/05/10	206.7	01/11/11	4	SRSL
201025204	2	201003	123	200928405	123	07/01/10	34.7	07/01/10	34.7	10/05/10	190	10/05/10	190	02/22/11	6	SLRE
201025301	2	201003	123	200934309	123	07/01/10	32.4	07/01/10	32.4	10/12/10	164.1	10/12/10	164.1	11/09/10	4	SRSL
201025302	2	201003	123	200934309	123	07/01/10	30	07/01/10	30	10/05/10	183	10/05/10	183	06/15/11	4	SRSL
201025404	2	201003	123	200932811	123	07/01/10	28.4	07/01/10	28.4	10/05/10	164.9	10/05/10	164.9	02/22/11	6	SLRE
201025405	2	201003	123	200932811	123	07/01/10	29	07/01/10	29	10/05/10	183.6	10/05/10	183.6	02/22/11	4	SRSL
201025501	2	201003	123	200927307	123	07/01/10	34.9	07/01/10	34.9	10/05/10	182.4	10/05/10	182.4	07/25/12	6	SLRE
201025502	2	201003	123	200927307	123	07/01/10	36.8	07/01/10	36.8	10/05/10	191.2	10/05/10	191.2	06/06/12	4	SRSL
201025504	2	201003	123	200927307	123	07/01/10	33.5	07/01/10	33.5	10/05/10	180.1	10/05/10	180.1	01/26/11	4	SRSL
201025505	2	201003	123	200927307	123	07/01/10	31.5	07/01/10	31.5	10/05/10	174.6	10/05/10	174.6	09/26/12	6	SLRE
201025601	2	201003	123	200927307	123	07/01/10	29.4	07/01/10	29.4	10/12/10	200.9	10/12/10	200.9	08/23/12	6	SLRE
201025701	2	201003	123	200924906	123	07/01/10	34.9	07/01/10	34.9	10/05/10	164.1	10/05/10	164.1	01/26/11	4	SRSL
201025702	2	201003	123	200924906	123	07/01/10	35.7	07/01/10	35.7	10/05/10	175	10/05/10	175	06/06/11	6	SLRE
201025703	2	201003	123	200924906	123	07/01/10	33.2	07/01/10	33.2	10/12/10	176.9	10/12/10	176.9	02/22/11	4	SRSL
201025704	2	201003	123	200924906	123	07/01/10	35.3	07/01/10	35.3	10/12/10	188.4	10/12/10	188.4	01/26/11	4	SRSL
201025801	2	201003	123	200927206	123	07/01/10	36.8	07/01/10	36.8	10/12/10	195.3	10/12/10	195.3	04/26/11	3	SEPT
201025802	2	201003	123	200927206	123	07/01/10	37.7	07/01/10	37.7	10/12/10	184.6	10/12/10	184.6	07/06/11	4	SRSL
201025803	2	201003	123	200927206	123	07/01/10	34.1	07/01/10	34.1	10/12/10	175.7	10/12/10	175.7	12/06/11	4	SRSL
201025901	2	201003	123	200930305	123	07/01/10	32.3	07/01/10	32.3	10/12/10	199.5	10/12/10	199.5	04/06/11	4	SRSL
201025902	2	201003	123	200930305	123	07/01/10	30.5	07/01/10	30.5	10/12/10	158.5	10/12/10	158.5	01/26/11	4	SRSL
201025903	2	201003	123	200930305	123	07/01/10	37.9	07/01/10	37.9	10/12/10	211.5	10/12/10	211.5	02/22/11	4	SRSL
201025904	2	201003	123	200930305	123	07/01/10	37.2	07/01/10	37.2	10/12/10	170.2	10/12/10	170.2	06/29/12	4	SRSL
201025905	2	201003	123	200930305	123	07/01/10	36.2	07/01/10	36.2	10/12/10	184.8	10/12/10	184.8	01/11/11	4	SRSL
201025907	2	201003	123	200930305	123	07/01/10	28.6	07/01/10	28.6	10/12/10	158.9	10/12/10	158.9	03/23/11	4	SRSL
201026101	2	201003	123	200933509	123	07/01/10	37.5	07/01/10	37.5	10/12/10	169.2	10/12/10	169.2	02/22/11	6	SLRE
201026102	2	201003	123	200933509	123	07/01/10	34.4	07/01/10	34.4	10/12/10	192.8	10/12/10	192.8	02/22/11	6	SLRE
201026103	2	201003	123	200933509	123	07/01/10	35.5	07/01/10	35.5	10/12/10	221	10/12/10	221	05/08/12	4	SRSL
201026201	2	201003	123	200933609	123	07/07/10	38.2	07/07/10	38.2	10/12/10	193.1	10/12/10	193.1	08/23/12	6	SLRE
201026301	2	201003	123	200930309	123	07/07/10	41.4	07/07/10	41.4	10/12/10	216.4	10/12/10	216.4	02/24/11	6	SLRE
201026302	2	201003	123	200930309	123	07/07/10	42.7	07/07/10	42.7	10/12/10	192.4	10/12/10	192.4	02/22/11	6	SLRE
201026303	2	201003	123	200930309	123	07/07/10	43.4	07/07/10	43.4	10/12/10	195	10/12/10	195	05/18/11	6	SLRE
201026304	2	201003	123	200930309	123	07/07/10	33	07/07/10	33	10/12/10	171	10/12/10	171	02/24/11	6	SLRE
201026305	2	201003	123	200930309	123	07/07/10	34.5	07/07/10	34.5	10/12/10	175.6	10/12/10	175.6	01/21/11	4	SRSL
201026306	2	201003	123	200930309	123	07/07/10	38.1	07/07/10	38.1	10/12/10	182.7	10/12/10	182.7	03/05/12	6	SLRE
201026401	2	201003	123	200924906	123	07/07/10	40	07/07/10	40	10/12/10	152.7	10/12/10	152.7	04/06/11	4	SRSL
201026402	2	201003	123	200924906	123	07/07/10	47.7	07/07/10	47.7	10/12/10	207	10/12/10	207	03/23/11	4	SRSL
201026403	2	201003	123	200924906	123	07/07/10	42.3	07/07/10	42.3	10/12/10	197.1	10/12/10	197.1	08/25/11	6	SRSL
201026501	2	201003	123	200934309	123	07/07/10	37.8	07/07/10	37.8	10/12/10	186.6	10/12/10	186.6	11/09/12	6	SLRE
201026601	2	201003	123	200933208	123	07/07/10	35.4	07/07/10	35.4	10/12/10	182.3	10/12/10	182.3	08/01/12	4	SRSL
201026602	2	201003	123	200933208	123	07/07/10	34	07/07/10	34	10/12/10	201.8	10/12/10	201.8	04/10/12	6	SLRE
201026603	2	201003	123	200933208	123	07/07/10	33.5	07/07/10	33.5	10/12/10	178.5	10/12/10	178.5	06/06/11	6	SLRE
201026604	2	201003	123	200933208	123	07/07/10	30.8	07/07/10	30.8	10/12/10	171.9	10/12/10	171.9	03/23/11	4	SRSL
201026605	2	201003	123	200933208	123	07/07/10	28	07/07/10	28	10/12/10	156	10/12/10	156	11/09/10	4	SRSL
201026701	2	201003	123	200932811	123	07/07/10	45.1	07/07/10	45.1	10/12/10	213.5	10/12/10	213.5	01/26/11	4	SRSL
201026702	2	201003	123	200932811	123	07/07/10	29.7	07/07/10	29.7	10/12/10	173.8	10/12/10	173.8	03/23/11	4	SRSL
201026703	2	201003	123	200932811	123	07/07/10	34.3	07/07/10	34.3	10/12/10	169.4	10/12/10	169.4	07/06/11	4	SRSL
201026704	2	201003	123	200932811	123	07/07/10	33	07/07/10	33	10/12/10	161	10/12/10	161	07/06/11	4	SRSL
201026801	2	201003	123	200930305	123	07/07/10	45.5	07/07/10	45.5	10/12/10	216.4	10/12/10	216.4	08/13/12	6	SLRE
201026901	2	201003	123	200933609	123	07/07/10	43.8	07/07/10	43.8	10/12/10	197.1	10/12/10	197.1	10/25/11	4	SRSL
201026902	2	201003	123	200933609	123	07/07/10	44.8	07/07/10	44.8	10/12/10	193.1	10/12/10	193.1	06/29/12	4	SRSL
201026903	2	201003	123	200933609	123	07/07/10	34	07/07/10	34	10/12/10	159.9	10/12/10	159.9	09/12/12	6	SLRE
201026904	2	201003	123	200933609	123	07/07/10	37.1	07/07/10	37.1	10/12/10	190.8	10/12/10	190.8	06/14/12	4	SRSL
201026905	2	201003	123	200933609	123	07/07/10	36.6	07/07/10	36.6	10/12/10	169.2	10/12/10	169.2	02/22/11	6	SLRE
201026906	2	201003	123	200933609	123	07/07/10	34.6	07/07/10	34.6	10/12/10	170.4	10/12/10	170.4	02/22/11	6	SLRE
201027001	2	201003	123	200926707	123	07/07/10	54.8	07/07/10	54.8	10/12/10	236.6	10/12/10	236.6	03/23/11	4	SRSL
201027003	2	201003	123	200926707	123	07/07/10	38	07/07/10	38	10/12/10	181.3	10/12/10	181.3	03/23/11	4	SRSL
201027101	2	201003	123	200930309	123	07/07/10	38.1	07/07/10	38.1	10/12/10	207.7	10/12/10	207.7	01/26/11	4	SRSL
201027102	2	201003	123	200930309	123	07/07/10	40	07/07/10	40	10/12/10	205.6	10/12/10	205.6	03/01/11	6	SLRE
201027103	2	201003	123	200930309	123	07/07/10	36.7	07/07/10	36.7	10/12/10	171	10/12/10	171	04/06/11	4	SRSL
201027104	2	201003	123	200930309	123	07/07/10	38	07/07/10	38	10/12/10	184.3	10/12/10	184.3	07/05/12	4	SRSL
201027105	2	201003	123	200930309	123	07/07/10	45.3	07/07/10	45.3	10/12/10	207.5	10/12/10	207.5	01/21/11	4	SRSL
201027106	2	201003	123	200930309	123	07/07/10	36.7	07/07/10	36.7	10/12/10	202	10/12/10	202	10/25/11	4	SRSL
201027201	2	201003	123	200931906	123	07/07/10	45.6	07/07/10	45.6	10/12/10	210.7	10/12/10	210.7	11/21/11	3	ARTH
201027202	2	201003	123	200931906	123	07/07/10	46.5	07/07/10	46.5	10/12/10	207.6	10/12/10	207.6	02/22/11	4	SRSL
201027203	2	201003	123	200931906	123	07/07/10	43	07/07/10	43	10/12/10	194.3	10/12/10	194.3	07/25/12	6	SLRE
201027204	2	201003	123	200931906	123	07/07/10	35.8	07/07/10	35.8	10/12/10	188.9	10/12/10	188.9	01/26/11	4	SRSL
201027301	2	201003	123	200932811	123	07/07/10	48.1	07/07/10	48.1	10/12/10	200.6	10/12/10	200.6	03/23/11	4	SRSL
201027302	2	201003	123	200932811	123	07/07/10	49.4	07/07/10	49.4	10/12/10	237.8	10/12/10	237.8	06/15/11	4	SRSL
201027401	2	201003	123	200930305	123	07/07/10	33.5	07/07/10	33.5	10/12/10	160.8	10/12/10	160.8	09/14/11	4	SRSL
201027403	2	201003	123	200930305	123	07/07/10	31.6	07/07/10	31.6	10/12/10	149.9	10/12/10	149.9	11/09/10	4	SRSL
201027601	2	201003	123	200932811	123	07/07/10	33.7	07/07/10	33.7	10/12/10	209.1	10/12/10	209.1	02/22/11	6	SLRE
201027602	2	201003	123	200932811	123	07/07/10	41.1	07/07/10	41.1	10/12/10	200.2	10/12/10	200.2	07/06/11	4	SRSL
201027603	2	201003	123	200932811	123	07/07/10	34.9	07/07/10	34.9	10/12/10	177	10/12/10	177	09/14/11	4	SRSL
201027605	2	201003	123	200932811	123	07/07/10	30.2	07/07/10	30.2	10/12/10	172.2	10/12/10	172.2	05/18/11	6	SLRE
201027606	2	201003	123	200932811	123	07/07/10	33.7	07/07/10	33.7	10/12/10	197.2	10/12/10	197.2	07/06/11	4	SRSL
201027607	2	201003	123	200932811	123	07/07/10	34.4	07/07/10	34.4	10/12/10	193	10/12/10	193	07/06/11	4	SRSL
201027701	2	201003	123	200926707	123	07/07/10	39.4	07/07/10	39.4	10/12/10	193.7	10/12/10	193.7	06/15/11	4	SRSL
201027702	2	201003	123	200926707	123	07/07/10	46.1	07/07/10	46.1	10/12/10	197.3	10/12/10	197.3	04/06/11	4	SRSL
201027703	2	201003	123	200926707	123	07/07/10	40.8	07/07/10	40.8	10/12/10	205.9	10/12/10	205.9	04/26/11	4	SRSL
201027704	2	201003	123	200926707	123	07/07/10	33.9	07/07/10	33.9	10/12/10	156	10/12/10	156	11/09/10	4	SRSL
201027801	2	201003	123	200925909	123	07/08/10	42.7	07/08/10	42.7	10/12/10	191.9	10/12/10	191.9	04/26/11	4	SRSL
201027802	2	201003	123	200925909	123	07/08/10	37.9	07/08/10	37.9	10/12/10	211.8	10/12/10	211.8	09/26/12	6	SLRE
201027803	2	201003	123	200925909	123	07/08/10	39.5	07/08/10	39.5	10/12/10	183.2	10/12/10	183.2	07/20/11	4	SRSL
201027804	2	201003	123	200925909	123	07/08/10	39.8	07/08/10	39.8	10/12/10	194.7	10/12/10	194.7	02/22/11	6	SLRE
201027901	2	201003	123	200925909	123	07/08/10	35.5	07/08/10	35.5	10/12/10	162.3	10/12/10	162.3	11/09/10	4	SRSL
201027902	2	201003	123	200925909	123	07/08/10	34.4	07/08/10	34.4	10/12/10	179.9	10/12/10	179.9	01/11/11	4	SRSL
201027903	2	201003	123	200925909	123	07/08/10	39.2	07/08/10	39.2	10/12/10	195.1	10/12/10	195.1	08/23/12	6	SLRE
201027904	2	201003	123	200925909	123	07/08/10	39.1	07/08/10	39.1	10/12/10	181.7	10/12/10	181.7	01/11/11	4	SRSL
201028001	2	201003	123	200933609	123	07/08/10	44.4	07/08/10	44.4	10/12/10	193.3	10/12/10	193.3	01/10/12	4	SRSL
201028002	2	201003	123	200933609	123	07/08/10	42.6	07/08/10	42.6	10/12/10	205.8	10/12/10	205.8	10/19/12	6	SLRE
201028202	2	201003	123	200928403	123	07/08/10	28.4	07/08/10	28.4	10/12/10	188.8	10/12/10	188.8	01/26/11	4	SRSL
201028301	2	201003	123	200926609	123	07/08/10	33.9	07/08/10	33.9	10/12/10	173	10/12/10	173	07/06/11	4	SRSL
