Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
200830602	2	200804	123	200720912	123	08/29/08	36.4	10/16/08	99.2	12/09/08	168.8	01/20/09	229.4	01/21/09	6	SLRE
200830606	1	200804	123	200720912	123	08/29/08	39.3	10/16/08	104.4	12/09/08	199.6	01/12/09	259	01/12/09	4	SLRE
200830701	2	200804	123	200727611	123	08/29/08	52.4	10/16/08	133	12/09/08	222.8	01/07/09	260.4	01/08/09	6	SLRE
200830704	1	200804	123	200727611	123	08/29/08	41.8	10/16/08	119.8	12/09/08	219.4	01/07/09	258.8	01/08/09	6	SLRE
200830801	2	200804	123	200720007	123	08/29/08	52.8	10/16/08	132.8	12/09/08	236.2	12/09/08	236.2	01/06/09	6	SLRE
200830802	2	200804	123	200720007	123	08/29/08	42	10/16/08	115.8	12/09/08	208.4	01/12/09	276	01/12/09	4	SLRE
200830804	1	200804	123	200720007	123	08/29/08	45.5	10/16/08	126.6	12/09/08	240.6	12/09/08	240.6	01/06/09	6	SLRE
200830805	1	200804	123	200720007	123	08/29/08	41.2	10/16/08	115.4	12/09/08	232.6	12/09/08	232.6	01/06/09	6	SLRE
200830902	2	200804	123	200719504	123	08/29/08	37.8	10/16/08	102	12/09/08	207	01/12/09	272	01/12/09	4	SLRE
200830907	2	200804	123	200719504	123	08/29/08	30	10/23/08	109.4	12/15/08	184.4	01/20/09	225.2	01/21/09	6	SLRE
200830909	1	200804	123	200719504	123	08/29/08	41.5	10/16/08	121.8	12/09/08	220.4	01/07/09	287.6	01/08/09	6	SLRE
200830910	1	200804	123	200719504	123	08/29/08	41.8	10/16/08	122.6	12/09/08	226	12/09/08	226	01/06/09	6	SLRE
200831002	2	200804	123	200718912	123	08/29/08	32.8	10/16/08	96.4	12/09/08	186	01/12/09	239	01/12/09	4	SLRE
200831003	2	200804	123	200718912	123	08/29/08	36.9	10/16/08	99.4	12/09/08	195.6	01/12/09	255	01/12/09	4	SLRE
200831008	1	200804	123	200718912	123	08/29/08	24.9	10/23/08	95	12/15/08	209.4	01/12/09	236	01/12/09	4	SLRE
200831102	1	200804	123	200720606	123	08/29/08	48.4	10/16/08	126.8	12/09/08	214.6	01/12/09	277	01/12/09	4	SLRE
200831103	2	200804	123	200720606	123	08/29/08	30	10/23/08	92.2	12/15/08	158.4	01/23/09	213.6	01/26/09	6	SLRE
200831204	2	200804	123	200721705	123	08/29/08	28.7	10/23/08	102.6	12/15/08	197.7	01/12/09	241	01/12/09	4	SLRE
200831205	2	200804	123	200721705	123	08/29/08	27.5	10/23/08	105.4	12/15/08	188.4	01/20/09	242	01/21/09	6	SLRE
200831208	1	200804	123	200721705	123	08/29/08	32.9	10/16/08	105.2	12/09/08	189.6	01/20/09	269.6	01/21/09	6	SLRE
200831210	1	200804	123	200721705	123	08/29/08	29.7	10/23/08	109.2	12/15/08	214	01/07/09	257	01/08/09	6	SLRE
200831211	1	200804	123	200721705	123	08/29/08	30.6	10/23/08	116.2			10/23/08	116.2	10/27/08	3	HEMO
200831301	2	200804	123	200718805	123	08/29/08	50.8	10/16/08	138	12/09/08	231.2	12/09/08	231.2	01/06/09	6	SLRE
200831303	2	200804	123	200718805	123	08/29/08	37.5	10/16/08	112	12/09/08	213.2	01/12/09	269	01/12/09	4	SLRE
200831307	1	200804	123	200718805	123	08/29/08	44.3	10/16/08	119.4	12/09/08	185.4	01/12/09	254	01/12/09	4	SLRE
200831309	1	200804	123	200718805	123	08/29/08	35.2	10/16/08	108	12/09/08	200.8	01/12/09	251	01/12/09	4	SLRE
200831401	2	200804	123	200721506	123	08/29/08	42.9	10/16/08	109.6	12/09/08	205.6	01/12/09	241	01/12/09	4	SLRE
200831402	1	200804	123	200721506	123	08/29/08	34.7	10/16/08	113.2	12/09/08	230.4	12/09/08	230.4	01/06/09	6	SLRE
200831501	2	200804	123	200727611	123	08/29/08	43.1	10/16/08	113	12/09/08	187	01/20/09	254	01/21/09	6	SLRE
200831503	1	200804	123	200727611	123	08/29/08	47.6	10/16/08	131.4	12/09/08	215	01/12/09	275	01/12/09	4	SLRE
200831603	1	200804	123	200721705	123	08/29/08	37.4	10/16/08	114.4	12/09/08	221.2	01/07/09	275.8	01/08/09	6	SLRE
200831605	1	200804	123	200721705	123	08/29/08	35.9	10/16/08	101.6	12/09/08	185.8	01/12/09	246	01/12/09	4	SLRE
200831701	2	200804	123	200720912	123	08/29/08	31.7	10/16/08	91.8	12/09/08	173.8	01/23/09	234.6	01/26/09	6	SLRE
200831709	1	200804	123	200720912	123	08/29/08	37.9	10/16/08	104.8	12/09/08	183.2	01/23/09	231.2	01/26/09	6	SLRE
200831901	2	200804	123	200720505	123	08/29/08	41.2	10/16/08	117.4	12/09/08	218.6	01/07/09	277.4	01/08/09	6	SLRE
200831902	2	200804	123	200720505	123	08/29/08	37.5	08/29/08	37.5			08/29/08	37.5	10/05/08	3	POLY
200831903	1	200804	123	200720505	123	08/29/08	43.1	10/16/08	123.4	12/09/08	222.8	01/07/09	265.8	01/08/09	6	SLRE
200832104	2	200804	123	200720505	123	08/29/08	26.6	10/23/08	102.6	12/15/08	181.6	01/20/09	229.4	01/21/09	6	SLRE
200832107	1	200804	123	200720505	123	08/29/08	29.2	10/23/08	94.8	12/15/08	167	01/12/09	227	01/12/09	4	SLRE
200832110	1	200804	123	200720505	123	08/29/08	26.6	10/23/08	112.2	12/15/08	203.2	01/12/09	258	01/12/09	4	SLRE
200832203	2	200804	123	200727611	123	08/29/08	41.4	10/16/08	119	12/09/08	210.6	01/12/09	279	01/12/09	4	SLRE
200832204	2	200804	123	200727611	123	08/29/08	34.4	10/16/08	102.4	12/09/08	197.4	01/12/09	242	01/12/09	4	SLRE
200832207	1	200804	123	200727611	123	08/29/08	38.8	10/16/08	108.8	12/09/08	219.4	01/07/09	275.6	01/08/09	6	SLRE
200832302	2	200804	123	200720505	123	08/29/08	45.1	10/16/08	134.4	12/09/08	224	12/09/08	224	01/06/09	6	SLRE
200832303	2	200804	123	200720505	123	08/29/08	34.2	10/16/08	103.8	12/09/08	193.2	01/12/09	236	01/12/09	4	SLRE
200832307	1	200804	123	200720505	123	08/29/08	33.4	10/16/08	106.2	12/09/08	211	01/12/09	273	01/12/09	4	SLRE
200832402	2	200804	123	200718912	123	08/29/08	27.5	10/23/08	90.6	12/15/08	166.6	01/23/09	205.8	01/26/09	6	SLRE
200832405	1	200804	123	200718912	123	08/29/08	36.4	10/16/08	100.6	12/09/08	201.8	01/12/09	262	01/12/09	4	SLRE
200832501	2	200804	123	200720007	123	09/08/08	57.6	10/16/08	120.2	12/09/08	207.6	01/12/09	260	01/12/09	4	SLRE
200832505	1	200804	123	200720007	123	09/08/08	56.4	10/16/08	124.2	12/09/08	220.6	01/07/09	271.6	01/08/09	6	SLRE
200832601	2	200804	123	200727611	123	09/08/08	54.3	10/16/08	113.4	12/09/08	207.8	01/12/09	265	01/12/09	4	SLRE
200832606	1	200804	123	200727611	123	09/08/08	41.8	10/16/08	100.2	12/09/08	201	01/12/09	251	01/12/09	4	SLRE
200832705	2	200804	123	200720606	123	09/08/08	48.6	10/16/08	97	12/09/08	192.2	01/12/09	264	01/12/09	4	SLRE
200832706	2	200804	123	200720606	123	09/08/08	44.3	10/16/08	91.6	12/09/08	183.2	01/23/09	237.6	01/26/09	6	SLRE
200832708	1	200804	123	200720606	123	09/08/08	53.7	10/16/08	99.2	12/09/08	203.8	01/12/09	276	01/12/09	4	SLRE
200832711	1	200804	123	200720606	123	09/08/08	48.4	10/16/08	98.2	12/09/08	199.2	01/12/09	273	01/12/09	4	SLRE
200832902	2	200804	123	200720505	123	08/29/08	39.1	10/16/08	103.6	12/09/08	184.8	01/12/09	264	01/12/09	4	SLRE
200832903	2	200804	123	200720505	123	08/29/08	34.5	10/16/08	106.6	12/09/08	208.8	01/12/09	257	01/12/09	4	SLRE
200832907	1	200804	123	200720505	123	08/29/08	39.9	10/16/08	121.2	12/09/08	222.6	01/07/09	288.8	01/08/09	6	SLRE
200832908	1	200804	123	200720505	123	08/29/08	44.7	10/16/08	120.6	12/09/08	259.2	12/09/08	259.2	01/06/09	6	SLRE
200833004	2	200804	123	200719208	123	09/08/08	40	10/23/08	111.2	12/15/08	216.3	01/07/09	259.2	01/08/09	6	SLRE
200833007	1	200804	123	200719208	123	09/08/08	53	10/16/08	112	12/09/08	196.2	01/12/09	256	01/12/09	4	SLRE
200833009	1	200804	123	200719208	123	09/08/08	33.4	10/23/08	103.6	12/15/08	195.2	01/12/09	246	01/12/09	4	SLRE
200833106	1	200804	123	200719809	123	09/08/08	48.7	10/16/08	106	12/09/08	203.8	01/12/09	248	01/12/09	4	SLRE
200833109	1	200804	123	200719809	123	09/08/08	50.7	10/16/08	104.8	12/09/08	214.2	01/12/09	271	01/12/09	4	SLRE
200833202	2	200804	123	200719504	123	09/08/08	41.6	10/16/08	97.8	12/09/08	190	01/12/09	250	01/12/09	4	SLRE
200833204	1	200804	123	200719504	123	09/08/08	39.1	10/23/08	108.8	12/15/08	226.2	01/07/09	272	01/08/09	6	SLRE
200833205	1	200804	123	200719504	123	09/08/08	35.9	10/23/08	101.6	12/15/08	201.2	01/12/09	256	01/12/09	4	SLRE
200833306	1	200804	123	200718912	123	09/08/08	49	10/16/08	96.6	12/09/08	191.8	01/12/09	262	01/12/09	4	SLRE
200833405	1	200804	123	200719208	123	09/08/08	55.4	10/16/08	109.8	12/09/08	216.4	12/09/08	216.4	01/07/09	3	UNK
200833502	2	200804	123	200719208	123	09/08/08	35.5	10/23/08	109.8	12/15/08	210.4	01/12/09	243	01/12/09	4	SLRE
200833508	1	200804	123	200719208	123	09/08/08	41.1	10/16/08	111.6	12/09/08	219.6	01/07/09	264.3	01/08/09	6	SLRE
200833606	2	200804	123	200720912	123	09/08/08	41.4	10/16/08	99.6	12/09/08	192.8	01/20/09	266.8	01/21/09	6	SLRE
200833610	1	200804	123	200720912	123	09/08/08	39.3	10/23/08	112.6	12/15/08	233.2	12/15/08	233.2	01/06/09	6	SLRE
200833611	1	200804	123	200720912	123	09/08/08	45.5	10/16/08	105.8	12/09/08	212.8	01/12/09	279	01/12/09	4	SLRE
200833702	2	200804	123	200719809	123	09/08/08	46.6	10/16/08	93.8	12/09/08	203.8	01/12/09	240	01/12/09	4	SLRE
200833703	2	200804	123	200719809	123	09/08/08	42.2	10/16/08	95.4	12/09/08	179.6	01/12/09	231	01/12/09	4	SLRE
200833705	2	200804	123	200719809	123	09/08/08	41.3	10/16/08	94.6	12/09/08	194.2	01/12/09	247	01/12/09	4	SLRE
200833706	1	200804	123	200719809	123	09/08/08	40.1	10/23/08	110.8	12/15/08	221.6	01/07/09	258	01/08/09	6	SLRE
200833707	1	200804	123	200719809	123	09/08/08	56.8	10/16/08	119.6	12/09/08	247	12/09/08	247	01/06/09	6	SLRE
200833708	1	200804	123	200719809	123	09/08/08	44.4	10/16/08	103	12/09/08	211.2	01/20/09	275.2	01/21/09	6	SLRE
200833802	2	200804	123	200720912	123	09/08/08	40.7	10/16/08	89.8	12/09/08	177.6	01/12/09	234	01/12/09	4	SLRE
200833807	1	200804	123	200720912	123	09/08/08	35.5	10/23/08	103.4	12/15/08	207.6	01/12/09	251	01/12/09	4	SLRE
200833903	2	200804	123	200718805	123	09/08/08	44.8	10/16/08	98.6	12/09/08	191.4	01/12/09	229	01/12/09	4	SLRE
200833907	2	200804	123	200718805	123	09/08/08	40.1	10/23/08	113.2	12/15/08	212.6	01/12/09	261	01/12/09	4	SLRE
200833908	1	200804	123	200718805	123	09/08/08	45.7	10/16/08	115.6	12/09/08	231.2	12/09/08	231.2	01/06/09	6	SLRE
200833909	1	200804	123	200718805	123	09/08/08	39.4	10/23/08	115.2	12/15/08	197.2	01/12/09	258	01/12/09	4	SLRE
200834003	2	200804	123	200727611	123	09/08/08	40.4	10/23/08	104.4	12/15/08	200.2	01/20/09	264	01/21/09	6	SLRE
200834009	1	200804	123	200727611	123	09/08/08	42.1	10/16/08	115.6	12/09/08	228.6	12/09/08	228.6	01/06/09	6	SLRE
200834202	2	200804	123	200718805	123	09/08/08	47	10/16/08	105.6	12/09/08	202.6	01/12/09	214	01/12/09	4	SLRE
200834203	2	200804	123	200718805	123	09/08/08	42	10/16/08	96.2	12/09/08	200.8	01/12/09	254	01/12/09	4	SLRE
200834206	1	200804	123	200718805	123	09/08/08	51.6	10/16/08	109	12/09/08	222	01/07/09	292.8	01/08/09	6	SLRE
200834207	1	200804	123	200718805	123	09/08/08	45.1	10/16/08	115.6	12/09/08	231.2	12/09/08	231.2	01/06/09	6	SLRE
200834402	2	200804	123	200718805	123	09/08/08	36.5	10/23/08	106	12/15/08	191	01/20/09	245.6	01/21/09	6	SLRE
200834502	2	200804	123	200719208	123	09/08/08	38.5	10/23/08	111	12/15/08	206.8	01/12/09	271	01/12/09	4	SLRE
200834507	1	200804	123	200719208	123	09/08/08	41.5	10/16/08	109.2	12/09/08	208	01/12/09	274	01/12/09	4	SLRE
200834604	2	200804	123	200720007	123	09/08/08	47.4	10/16/08	106.8	12/09/08	222.2	01/07/09	274	01/08/09	6	SLRE
200834606	2	200804	123	200720007	123	09/08/08	40.6	10/23/08	111.6	12/15/08	198.2	01/12/09	251	01/12/09	4	SLRE
200834607	1	200804	123	200720007	123	09/08/08	47.6	10/16/08	107	12/09/08	206.2	01/12/09	265	01/12/09	4	SLRE
200834609	1	200804	123	200720007	123	09/08/08	35.4	10/23/08	96.6	12/15/08	211	01/12/09	258	01/12/09	4	SLRE
200834610	1	200804	123	200720007	123	09/08/08	46.9	10/16/08	111.8	12/09/08	220.2	01/07/09	274.6	01/08/09	6	SLRE
200834902	2	200804	123	200719504	123	09/08/08	33.6	10/23/08	99.8	12/15/08	179.9	01/12/09	229	01/12/09	4	SLRE
200834907	2	200804	123	200719504	123	09/08/08	29.3	10/23/08	89.2	12/15/08	157.6	01/23/09	216.2	01/26/09	6	SLRE
200834908	1	200804	123	200719504	123	09/08/08	35.5	10/23/08	101.4	12/15/08	200	01/12/09	256	01/12/09	4	SLRE
200834909	1	200804	123	200719504	123	09/08/08	30.2	10/23/08	91	12/15/08	193.4	01/12/09	241	01/12/09	4	SLRE
200835004	2	200804	123	200718805	123	09/08/08	43.8	10/16/08	106.6	12/09/08	200.6	01/12/09	238	01/12/09	4	SLRE
200835007	1	200804	123	200718805	123	09/08/08	39.9	10/23/08	116.8	12/15/08	206	01/12/09	240	01/12/09	4	SLRE
200835008	1	200804	123	200718805	123	09/08/08	41.4	10/16/08	104.2	12/09/08	200.2	01/12/09	256	01/12/09	4	SLRE
200835104	2	200804	123	200719208	123	09/08/08	37	10/23/08	111.8	12/15/08	200.6	01/12/09	254	01/12/09	4	SLRE
200835106	1	200804	123	200719208	123	09/08/08	40.2	10/23/08	118	12/15/08	224.2	01/07/09	264.2	01/08/09	6	SLRE
200835301	2	200804	123	200721705	123	09/08/08	46.5	10/16/08	107.2	12/09/08	196.8	01/12/09	275	01/12/09	4	SLRE
200835302	2	200804	123	200721705	123	09/08/08	39	10/23/08	104	12/15/08	197.2	01/12/09	248	01/12/09	4	SLRE
200835303	2	200804	123	200721705	123	09/08/08	47.5	10/16/08	104.6	12/09/08	212.2	01/12/09	241	01/12/09	4	SLRE
200835304	1	200804	123	200721705	123	09/08/08	41.7	10/16/08	99.6	12/09/08	213	01/12/09	269	01/12/09	4	SLRE
200835502	2	200804	123	200720912	123	09/08/08	37.6	10/23/08	102.2	12/15/08	175.5	01/23/09	227.2	01/26/09	6	SLRE
200835510	1	200804	123	200720912	123	09/08/08	39.2	10/23/08	107.4	12/15/08	196	01/12/09	244	01/12/09	4	SLRE
200835603	2	200804	123	200721705	123	09/08/08	37.7	10/23/08	99.6	12/15/08	189.2	01/12/09	238	01/12/09	4	SLRE
200835707	1	200804	123	200720912	123	09/08/08	44.8	10/16/08	106.2	12/09/08	217	01/12/09	275	01/12/09	4	SLRE
200835903	2	200804	123	200727611	123	09/08/08	38.6	10/23/08	126.6	12/15/08	226.2	01/07/09	265.8	01/08/09	6	SLRE
200835908	1	200804	123	200727611	123	09/08/08	48.3	10/16/08	108.4	12/09/08	224	01/07/09	270	01/08/09	6	SLRE
200836002	2	200804	123	200720505	123	09/08/08	45.8	10/16/08	107.4	12/09/08	203.2	01/12/09	256	01/12/09	4	SLRE
200836006	1	200804	123	200720505	123	09/08/08	48.1	10/16/08	115.2	12/09/08	217	01/12/09	286	01/12/09	4	SLRE
200836106	1	200804	123	200727611	123	09/08/08	44.5	10/16/08	108.8	12/09/08	213.8	01/12/09	275	01/12/09	4	SLRE
200836205	2	200804	123	200720505	123	09/08/08	35.5	10/23/08	95.2	12/15/08	207.6	01/12/09	254	01/12/09	4	SLRE
200836206	2	200804	123	200720505	123	09/08/08	40.2	10/23/08	104.6	12/15/08	209.8	01/12/09	262	01/12/09	4	SLRE
200836209	1	200804	123	200720505	123	09/08/08	42.5	10/16/08	107.4	12/09/08	236	12/09/08	236	01/06/09	6	SLRE
200836210	1	200804	123	200720505	123	09/08/08	44.1	10/16/08	98.6	12/09/08	224.2	12/09/08	224.2	01/06/09	6	SLRE
200836304	2	200804	123	200721506	123	09/08/08	35.5	10/23/08	105.2	12/15/08	183	01/12/09	221	01/12/09	4	SLRE
200836305	2	200804	123	200721506	123	09/08/08	30.2	10/23/08	91	12/15/08	183	01/23/09	230	01/26/09	6	SLRE
200836308	1	200804	123	200721506	123	09/08/08	34	10/23/08	115.6	12/15/08	226.2	12/15/08	226.2	01/06/09	6	SLRE
200836310	1	200804	123	200721506	123	09/08/08	37.3	10/23/08	113.2	12/15/08	220.8	01/07/09	252	01/08/09	6	SLRE
200836401	2	200804	123	200720606	123	09/08/08	35.8	10/23/08	103.4	12/15/08	181.6	01/12/09	232	01/12/09	4	SLRE
200836402	2	200804	123	200720606	123	09/08/08	37	10/23/08	100.8	12/15/08	197.2	01/12/09	253	01/12/09	4	SLRE
200836404	1	200804	123	200720606	123	09/08/08	40	10/23/08	113.4	12/15/08	204.4	01/12/09	263	01/12/09	4	SLRE
200836406	1	200804	123	200720606	123	09/08/08	39.2	10/23/08	103.8	12/15/08	198.4	01/12/09	251	01/12/09	4	SLRE
200836502	2	200804	123	200720912	123	09/08/08	37.5	10/23/08	112	12/15/08	192.6	01/12/09	234	01/12/09	4	SLRE
200836503	2	200804	123	200720912	123	09/08/08	35	10/23/08	92.6	12/15/08	172	01/23/09	235.6	01/26/09	6	SLRE
200836511	1	200804	123	200720912	123	09/08/08	34	10/23/08	112.6	12/15/08	212	01/12/09	267	01/12/09	4	SLRE
200836512	1	200804	123	200720912	123	09/08/08	38.8	10/23/08	111.2	12/15/08	210	01/12/09	252	01/12/09	4	SLRE
200836608	1	200804	123	200727611	123	09/08/08	41.9	10/16/08	86.8	12/09/08	199.6	01/12/09	248	01/12/09	4	SLRE
200836702	2	200804	123	200720912	123	09/08/08	46.4	10/16/08	112.6	12/09/08	204.4	01/12/09	257	01/12/09	4	SLRE
200836706	1	200804	123	200720912	123	09/08/08	40.7	10/23/08	104	12/15/08	206	01/12/09	262	01/12/09	4	SLRE
200836901	2	200804	123	200721506	123	09/08/08	43.9	10/16/08	108.4	12/09/08	203.4	01/12/09	260	01/12/09	4	SLRE
200836905	2	200804	123	200721506	123	09/08/08	40.9	10/16/08	93.4	12/09/08	195	01/12/09	260	01/12/09	4	SLRE
200836907	1	200804	123	200721506	123	09/08/08	36.8	10/23/08	105.4	12/15/08	195.2	01/12/09	238	01/12/09	4	SLRE
200837002	2	200804	123	200721705	123	09/08/08	34.1	10/23/08	102.2	12/15/08	203.4	01/12/09	230	01/12/09	4	SLRE
200837101	2	200804	123	200720606	123	09/08/08	35.9	10/23/08	102	12/15/08	200.1	01/12/09	248	01/12/09	4	SLRE
200837105	1	200804	123	200720606	123	09/08/08	28.9	10/23/08	92.8	12/15/08	182.4	01/20/09	237.4	01/21/09	6	SLRE
200837108	1	200804	123	200720606	123	09/08/08	31.8	10/23/08	93.4	12/15/08	173.4	01/23/09	222.6	01/26/09	6	SLRE
200837203	2	200804	123	200718912	123	09/08/08	35.2	10/23/08	109	12/15/08	201.6	01/20/09	268.6	01/21/09	6	SLRE
200837204	2	200804	123	200718912	123	09/08/08	36.8	10/23/08	103.6	12/15/08	190	01/12/09	252	01/12/09	4	SLRE
200837207	1	200804	123	200718912	123	09/08/08	39.1	10/23/08	106	12/15/08	207.8	01/12/09	256	01/12/09	4	SLRE
200837208	1	200804	123	200718912	123	09/08/08	29.5	10/23/08	85.8	12/15/08	170	12/15/08	170	01/06/09	3	ULCR
200837302	2	200804	123	200721705	123	09/08/08	39.3	10/16/08	94.4	12/09/08	182.4	01/12/09	240	01/12/09	4	SLRE
200837304	2	200804	123	200721705	123	09/08/08	35	10/23/08	98.6	12/15/08	173.6	01/23/09	240.4	01/26/09	6	SLRE
200837306	1	200804	123	200721705	123	09/08/08	41.5	10/16/08	101.4	12/09/08	200	01/12/09	256	01/12/09	4	SLRE
200837307	1	200804	123	200721705	123	09/08/08	43.6	10/16/08	102.4	12/09/08	213.8	01/12/09	277	01/12/09	4	SLRE
200837402	2	200804	123	200721506	123	09/08/08	38.5	10/23/08	98.2	12/15/08	193.2	01/12/09	246	01/12/09	4	SLRE
200837403	2	200804	123	200721506	123	09/08/08	38.3	10/23/08	91.4	12/15/08	178.4	01/12/09	226	01/12/09	4	SLRE
200837406	1	200804	123	200721506	123	09/08/08	38.2	10/23/08	82.6	12/15/08	194.4	01/12/09	254	01/12/09	4	SLRE
200837407	1	200804	123	200721506	123	09/08/08	31.4	10/23/08	73.6	12/15/08	189.9	01/12/09	252	01/12/09	4	SLRE
200837410	1	200804	123	200721506	123	09/08/08	30.1	10/23/08	96.2	12/15/08	201.2	01/12/09	259	01/12/09	4	SLRE
200837506	1	200804	123	200727611	123	09/08/08	39.9	10/23/08	114.4	12/15/08	199	01/12/09	245	01/12/09	4	SLRE
200837601	2	200804	123	200721705	123	09/08/08	34	10/23/08	100.8	12/15/08	188.2	01/12/09	227	01/12/09	4	SLRE
200837604	1	200804	123	200721705	123	09/08/08	39.1	10/23/08	105.6	12/15/08	213	01/07/09	253.6	01/08/09	6	SLRE
200837605	1	200804	123	200721705	123	09/08/08	31.2	10/23/08	96.4	12/15/08	191.2	01/20/09	254.8	01/21/09	6	SLRE
200837606	1	200804	123	200721705	123	09/08/08	30.7	10/23/08	98.4	12/15/08	197.6	01/20/09	275	01/21/09	6	SLRE
200837702	2	200804	123	200719208	123	09/08/08	32.6	10/23/08	96.8	12/15/08	176.6	01/20/09	232.6	01/21/09	6	SLRE
200837704	2	200804	123	200719208	123	09/08/08	31.1	10/23/08	86.8	12/15/08	161.8	01/23/09	221.6	01/26/09	6	SLRE
