Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
201479003	2	201444	124	536835004	103	12/15/14	27.1	03/18/15	196.3	04/08/15	240.8	04/08/15	240.8	07/08/15	4	SRSL
201479005	1	201444	124	536835004	103	12/15/14	31.5	03/18/15	217.6	04/08/15	261.8	04/08/15	261.8	04/09/15	4	SRSL
201479007	1	201444	124	536835004	103	12/15/14	33.4	03/18/15	229.2	04/08/15	273.6	04/08/15	273.6	04/09/15	4	SRSL
201479014	1	201444	124	536835004	103	12/15/14	28.2	03/18/15	225.2	04/08/15	270.8	04/08/15	270.8	04/09/15	4	SRSL
201479015	1	201444	124	536835004	103	12/15/14	24.6	03/18/15	195.5	04/08/15	245	04/08/15	245	04/09/15	4	SRSL
201479016	1	201444	124	536835004	103	12/15/14	23	03/18/15	196.5	04/08/15	241.8	04/08/15	241.8	04/09/15	4	SRSL
201479101	2	201444	124	113863002	112	12/15/14	27.7	03/18/15	186.8	04/08/15	235.8	04/08/15	235.8	04/16/15	4	SRSL
201479102	2	201444	124	113863002	112	12/15/14	27.5	03/18/15	182.9	04/08/15	215.8	04/08/15	215.8	05/01/15	4	SRSL
201479103	2	201444	124	113863002	112	12/15/14	28.7	03/18/15	193.5	04/08/15	235.9	04/08/15	235.9	04/16/15	4	SRSL
201479104	2	201444	124	113863002	112	12/15/14	23.8	03/18/15	180.9	04/08/15	219.9	04/08/15	219.9	05/01/15	4	SRSL
201479105	2	201444	124	113863002	112	12/15/14	28.1	03/18/15	187.2	04/08/15	231.8	04/08/15	231.8	04/16/15	4	SRSL
201479106	1	201444	124	113863002	112	12/15/14	33	03/18/15	218.4	04/08/15	258	04/08/15	258	04/09/15	4	SRSL
201479107	1	201444	124	113863002	112	12/15/14	25.2	03/18/15	181.7	04/08/15	218.7	04/08/15	218.7	05/01/15	4	SRSL
201479108	1	201444	124	113863002	112	12/15/14	28.6	03/18/15	206.5	04/08/15	251.8	04/08/15	251.8	04/09/15	4	SRSL
201479109	1	201444	124	113863002	112	12/15/14	21.3	03/18/15	191.9	04/08/15	237	04/08/15	237	04/16/15	4	SRSL
201479110	1	201444	124	113863002	112	12/15/14	24.7	03/18/15	213.9	04/08/15	255.5	04/08/15	255.5	04/09/15	4	SRSL
201479112	1	201444	124	113863002	112	12/15/14	22.5	03/18/15	164.7	04/08/15	202.5	04/08/15	202.5	05/01/15	4	SRSL
201479201	2	201444	124	536835004	103	12/15/14	23.6	03/18/15	187.2	04/08/15	236	04/08/15	236	07/08/15	4	SRSL
201479202	2	201444	124	536835004	103	12/15/14	22.1	03/18/15	170.7	04/08/15	212	04/08/15	212	05/01/15	4	SRSL
201479212	1	201444	124	536835004	103	12/15/14	20.2	03/18/15	185.4	04/08/15	232.2	04/08/15	232.2	04/16/15	4	SRSL
201479303	2	201444	124	533081005	103	12/15/14	25.3	03/18/15	185	04/08/15	235.4	04/08/15	235.4	07/01/15	4	SRSL
201479308	1	201444	124	533081005	103	12/15/14	23.8	03/18/15	196.6	04/08/15	239.6	04/08/15	239.6	04/09/15	4	SRSL
201479311	1	201444	124	533081005	103	12/15/14	25.5	03/18/15	189.2	04/08/15	221.1	04/08/15	221.1	05/01/15	4	SRSL
201479314	1	201444	124	533081005	103	12/15/14	21.1	03/18/15	203.3	04/08/15	251.6	04/08/15	251.6	04/09/15	4	SRSL
201479401	2	201444	124	113863002	112	12/15/14	21.7	03/18/15	198.5	04/08/15	241	04/08/15	241	04/16/15	4	SRSL
201479402	2	201444	124	113863002	112	12/15/14	20.2	03/18/15	142.9	04/08/15	177	04/08/15	177	05/01/15	4	SRSL
201479403	2	201444	124	113863002	112	12/15/14	24	03/18/15	188.7	04/08/15	225.7	04/08/15	225.7	04/16/15	4	SRSL
201479404	2	201444	124	113863002	112	12/15/14	19.4	03/18/15	179.9	04/08/15	220.1	04/08/15	220.1	04/16/15	4	SRSL
201479405	2	201444	124	113863002	112	12/15/14	23.1	03/18/15	184.6	04/08/15	224.2	04/08/15	224.2	04/16/15	4	SRSL
201479407	1	201444	124	113863002	112	12/15/14	23.9	03/18/15	182.7	04/08/15	224.1	04/08/15	224.1	04/16/15	4	SRSL
201479408	1	201444	124	113863002	112	12/15/14	24.1	03/18/15	203.8	04/08/15	246.2	04/08/15	246.2	04/16/15	4	SRSL
201479409	1	201444	124	113863002	112	12/15/14	23.8	03/18/15	203.5	04/08/15	254	04/08/15	254	04/09/15	4	SRSL
201479501	2	201444	124	113863002	112	12/15/14	30.4	03/18/15	228.7	03/18/15	228.7	03/18/15	228.7	04/08/15	6	SRSL
201479502	2	201444	124	113863002	112	12/15/14	28.1	03/18/15	210.9	04/08/15	249.9	04/08/15	249.9	04/16/15	4	SRSL
201479503	2	201444	124	113863002	112	12/15/14	33	03/18/15	220	04/08/15	254.9	04/08/15	254.9	04/16/15	4	SRSL
201479504	2	201444	124	113863002	112	12/15/14	21.7	03/18/15	174.4	04/08/15	204.4	04/08/15	204.4	05/01/15	4	SRSL
201479506	1	201444	124	113863002	112	12/15/14	31.2	03/18/15	189	04/08/15	222.9	04/08/15	222.9	05/01/15	4	SRSL
201479507	1	201444	124	113863002	112	12/15/14	30.8	03/18/15	228.2	04/08/15	275.6	04/08/15	275.6	04/09/15	4	SRSL
201479508	1	201444	124	113863002	112	12/15/14	28.9	03/18/15	216.4	04/08/15	252.9	04/08/15	252.9	04/09/15	4	SRSL
201479603	2	201444	124	536835004	103	12/15/14	21.3	03/18/15	186.8	04/08/15	226.3	04/08/15	226.3	07/08/15	4	SRSL
201479606	2	201444	124	536835004	103	12/15/14	23.5	03/18/15	178.8	04/08/15	223.4	04/08/15	223.4	07/08/15	4	SRSL
201479608	1	201444	124	536835004	103	12/15/14	27.5	03/18/15	218.8	04/08/15	260.4	04/08/15	260.4	04/09/15	4	SRSL
201479701	2	201444	124	533081005	103	12/15/14	19.6	03/18/15	209.9	04/08/15	259.7	04/08/15	259.7	09/07/16	4	SEBD
201479702	2	201444	124	533081005	103	12/15/14	29.7	03/18/15	209	04/08/15	263.4	04/08/15	263.4	01/30/17	6	SEBD
201479704	1	201444	124	533081005	103	12/15/14	25.7	03/18/15	234.5	04/08/15	287.8	04/08/15	287.8	04/09/15	4	SRSL
201479706	1	201444	124	533081005	103	12/15/14	29.3	03/18/15	224.2	04/08/15	272.6	04/08/15	272.6	04/09/15	4	SRSL
201479707	1	201444	124	533081005	103	12/15/14	24.9	03/18/15	237.7	04/08/15	282.5	04/08/15	282.5	04/09/15	4	SRSL
201479710	1	201444	124	533081005	103	12/15/14	22.7	03/18/15	214.9	04/08/15	266.2	04/08/15	266.2	04/09/15	4	SRSL
201479711	1	201444	124	533081005	103	12/15/14	26.7	03/18/15	225.3	04/08/15	270.8	04/08/15	270.8	04/09/15	4	SRSL
201479801	2	201444	252	8727	102	12/15/14	27	03/18/15	217.5	04/08/15	262.8	04/08/15	262.8	04/09/15	4	SRSL
201479802	2	201444	252	8727	102	12/15/14	27.4	03/18/15	207.5	04/08/15	248	04/08/15	248	04/09/15	4	SRSL
201479803	2	201444	252	8727	102	12/15/14	27.2	03/18/15	210.1	04/08/15	255	04/08/15	255	04/09/15	4	SRSL
201479804	2	201444	252	8727	102	12/15/14	27.7	03/18/15	225	04/08/15	279	04/08/15	279	04/09/15	4	SRSL
201479806	2	201444	252	8727	102	12/15/14	24.9	03/18/15	214.6	04/08/15	259.3	04/08/15	259.3	04/09/15	4	SRSL
201479807	2	201444	252	8727	102	12/15/14	19.1	03/18/15	192.8	04/08/15	235.3	04/08/15	235.3	04/16/15	4	SRSL
201479808	1	201444	252	8727	102	12/15/14	23.4	03/18/15	224.3	04/08/15	268.6	04/08/15	268.6	04/09/15	4	SRSL
201479809	1	201444	252	8727	102	12/15/14	26.1	03/18/15	214	04/08/15	255.9	04/08/15	255.9	04/09/15	4	SRSL
201479810	1	201444	252	8727	102	12/15/14	28.6	03/18/15	204.4	04/08/15	254.2	04/08/15	254.2	04/16/15	4	SRSL
201479811	1	201444	252	8727	102	12/15/14	30.3	03/18/15	243.1	04/08/15	291.1	04/08/15	291.1	04/09/15	4	SRSL
201479812	1	201444	252	8727	102	12/15/14	24.7	03/18/15	215.3	04/08/15	258.4	04/08/15	258.4	04/09/15	4	SRSL
201479813	1	201444	252	8727	102	12/15/14	24.5	03/18/15	218.7	04/08/15	266.4	04/08/15	266.4	04/09/15	4	SRSL
201479901	1	201444	252	8727	102	12/15/14	31.3	03/18/15	236	04/08/15	283	04/08/15	283	04/09/15	4	SRSL
201479903	1	201444	252	8727	102	12/15/14	27.3	03/18/15	194.9	04/08/15	247.7	04/08/15	247.7	04/16/15	4	SRSL
201480001	2	201444	124	113863002	112	12/15/14	23.4	03/18/15	180.5	04/08/15	220.3	04/08/15	220.3	04/16/15	4	SRSL
201480002	2	201444	124	113863002	112	12/15/14	21	03/18/15	152.3	04/08/15	226.5	04/08/15	226.5	04/27/15	6	SRSL
201480004	1	201444	124	113863002	112	12/15/14	23.7	03/18/15	201.7	04/08/15	253	04/08/15	253	04/09/15	4	SRSL
201480005	1	201444	124	113863002	112	12/15/14	23.7	03/18/15	190.6	04/08/15	236.8	04/08/15	236.8	04/16/15	4	SRSL
201480006	1	201444	124	113863002	112	12/15/14	25.5	03/18/15	202.8	04/08/15	250.2	04/08/15	250.2	04/16/15	4	SRSL
201480007	1	201444	124	113863002	112	12/15/14	22.6	03/18/15	204.5	04/08/15	251.1	04/08/15	251.1	04/09/15	4	SRSL
201480101	2	201444	252	8727	102	12/15/14	33.1	03/18/15	167.8	04/08/15	216	04/08/15	216	05/01/15	4	SRSL
201480102	2	201444	252	8727	102	12/15/14	29.1	12/15/14	29.1			12/15/14	29.1	12/31/14	7	ARTH
201480103	2	201444	252	8727	102	12/15/14	24.7	03/18/15	188.7	04/08/15	234.6	04/08/15	234.6	04/16/15	4	SRSL
201480104	1	201444	252	8727	102	12/15/14	27.1	03/18/15	225.6	04/08/15	271.6	04/08/15	271.6	04/09/15	4	SRSL
201480105	1	201444	252	8727	102	12/15/14	32.4	03/18/15	222	04/08/15	267.7	04/08/15	267.7	04/09/15	4	SRSL
201480106	1	201444	252	8727	102	12/15/14	27.8	03/18/15	211.2	04/08/15	256.7	04/08/15	256.7	04/16/15	4	SRSL
201480111	1	201444	252	8727	102	12/15/14	26.8	03/18/15	200.1	04/08/15	243.6	04/08/15	243.6	04/09/15	4	SRSL
201480201	2	201444	252	8727	102	12/15/14	26.3	03/18/15	206.7	04/08/15	253.6	04/08/15	253.6	04/16/15	4	SRSL
201480202	2	201444	252	8727	102	12/15/14	26.2	03/18/15	200.4	04/08/15	249.5	04/08/15	249.5	04/09/15	4	SRSL
201480203	2	201444	252	8727	102	12/15/14	28.3	03/18/15	206.8	04/08/15	245.6	04/08/15	245.6	04/09/15	4	SRSL
201480204	2	201444	252	8727	102	12/15/14	29.3	03/18/15	206	04/08/15	254.2	04/08/15	254.2	04/09/15	4	SRSL
201480205	2	201444	252	8727	102	12/15/14	24.6	03/18/15	191.9	04/08/15	248	04/08/15	248	04/16/15	4	SRSL
201480206	2	201444	252	8727	102	12/15/14	18	03/18/15	159.3	04/08/15	209.5	04/08/15	209.5	05/01/15	4	SRSL
201480207	1	201444	252	8727	102	12/15/14	26.1	03/18/15	222.6	04/08/15	264.7	04/08/15	264.7	04/09/15	4	SRSL
201480208	1	201444	252	8727	102	12/15/14	22.4	03/18/15	208.3	04/08/15	264.7	04/08/15	264.7	04/09/15	4	SRSL
201480209	1	201444	252	8727	102	12/15/14	23.8	03/18/15	186.2	04/08/15	241.8	04/08/15	241.8	04/16/15	4	SRSL
201480210	1	201444	252	8727	102	12/15/14	19.2	03/18/15	180.2	04/08/15	220.8	04/08/15	220.8	04/16/15	4	SRSL
201480303	2	201445	124	FAST33361Y	103	12/22/14	31.8	03/25/15	195.2	04/08/15	217.5	04/08/15	217.5	05/01/15	4	SRSL
201480304	2	201445	124	FAST33361Y	103	12/22/14	30.6	03/25/15	179.6	04/08/15	209.4	04/08/15	209.4	05/26/15	3	INJ
201480305	2	201445	124	FAST33361Y	103	12/22/14	22.4	03/25/15	160.5	04/08/15	187.2	04/08/15	187.2	05/01/15	4	SRSL
201480307	2	201445	124	FAST33361Y	103	12/22/14	22.8	03/25/15	162	04/08/15	184.1	04/08/15	184.1	05/01/15	4	SRSL
201480308	1	201445	124	FAST33361Y	103	12/22/14	32.2	03/25/15	207	04/08/15	232.4	04/08/15	232.4	04/16/15	4	SRSL
201480310	1	201445	124	FAST33361Y	103	12/22/14	25	03/25/15	182.7	04/08/15	216.1	04/08/15	216.1	05/01/15	4	SRSL
201480312	1	201445	124	FAST33361Y	103	12/22/14	30	03/25/15	206.1	04/08/15	240	04/08/15	240	04/16/15	4	SRSL
201480401	2	201445	124	13429	112	12/22/14	25.8	03/25/15	198.8	04/08/15	233.3	04/08/15	233.3	04/16/15	4	SRSL
201480403	2	201445	124	13429	112	12/22/14	24.2	03/25/15	189.1	04/08/15	216.8	04/08/15	216.8	05/01/15	4	SRSL
201480404	2	201445	124	13429	112	12/22/14	28.2	03/25/15	198.7	04/08/15	225	04/08/15	225	05/01/15	4	SRSL
201480405	2	201445	124	13429	112	12/22/14	26.8	03/25/15	220.1	04/08/15	247.2	04/08/15	247.2	04/16/15	4	SRSL
201480406	1	201445	124	13429	112	12/22/14	32	03/25/15	223.4	04/08/15	253.6	04/08/15	253.6	04/09/15	4	SRSL
201480407	1	201445	124	13429	112	12/22/14	30.2	03/25/15	226.2	04/08/15	249.9	04/08/15	249.9	04/09/15	4	SRSL
201480408	1	201445	124	13429	112	12/22/14	31.8	03/25/15	228.3	04/08/15	255.8	04/08/15	255.8	04/09/15	4	SRSL
201480409	1	201445	124	13429	112	12/22/14	24.2	03/25/15	214.8	04/08/15	250.6	04/08/15	250.6	04/16/15	4	SRSL
201480410	1	201445	124	13429	112	12/22/14	29.4	03/25/15	227.4	04/08/15	259.8	04/08/15	259.8	04/09/15	4	SRSL
201480411	1	201445	124	13429	112	12/22/14	28.8	03/25/15	229.6	04/08/15	254.7	04/08/15	254.7	04/16/15	4	SRSL
201480412	1	201445	124	13429	112	12/22/14	29.8	03/25/15	210.9	04/08/15	247.8	04/08/15	247.8	04/16/15	4	SRSL
201480413	1	201445	124	13429	112	12/22/14	28.2	03/25/15	215.8	04/08/15	245.3	04/08/15	245.3	04/16/15	4	SRSL
201480502	2	201445	124	FAST34725X	103	12/22/14	28	03/25/15	188	04/08/15	207.1	04/08/15	207.1	05/01/15	4	SRSL
201480505	2	201445	124	FAST34725X	103	12/22/14	30	03/25/15	193.9	04/08/15	217.7	04/08/15	217.7	07/23/15	4	SRSL
201480506	2	201445	124	FAST34725X	103	12/22/14	27	03/25/15	189.4	04/08/15	217.6	04/08/15	217.6	07/23/15	4	SRSL
201480508	1	201445	124	FAST34725X	103	12/22/14	33.6	03/25/15	201.6	04/08/15	229.8	04/08/15	229.8	04/16/15	4	SRSL
201480512	1	201445	124	FAST34725X	103	12/22/14	29	03/25/15	230.6	04/08/15	261.4	04/08/15	261.4	04/09/15	4	SRSL
201480601	2	201445	124	FAST33361Y	103	12/22/14	25.8	03/25/15	182.9	04/08/15	204.3	04/08/15	204.3	05/01/15	4	SRSL
201480602	2	201445	124	FAST33361Y	103	12/22/14	26.8	03/25/15	173.5	04/08/15	198.9	04/08/15	198.9	03/19/16	3	PERI
201480605	2	201445	124	FAST33361Y	103	12/22/14	20.8	03/25/15	165.9	04/08/15	196.9	04/08/15	196.9	07/23/15	4	SRSL
201480608	1	201445	124	FAST33361Y	103	12/22/14	22.6	03/25/15	147.5	04/08/15	190.4	04/08/15	190.4	05/01/15	4	SRSL
201480610	1	201445	124	FAST33361Y	103	12/22/14	20.2	03/25/15	150.7	04/08/15	180.1	04/08/15	180.1	05/01/15	4	SRSL
201480701	2	201445	124	FAST33361Y	103	12/22/14	32.4	03/25/15	187	04/08/15	204.7	04/08/15	204.7	07/23/15	4	SRSL
201480705	2	201445	124	FAST33361Y	103	12/22/14	27.2	03/25/15	185.2	04/08/15	215.2	04/08/15	215.2	07/23/15	4	SRSL
201480707	2	201445	124	FAST33361Y	103	12/22/14	28.8	03/25/15	196.7	04/08/15	220.4	04/08/15	220.4	01/20/16	4	OPEN
201480709	1	201445	124	FAST33361Y	103	12/22/14	30.6	03/25/15	220.3	04/08/15	235.9	04/08/15	235.9	04/09/15	4	SRSL
201480710	1	201445	124	FAST33361Y	103	12/22/14	24.8	03/25/15	206.8	04/08/15	238.4	04/08/15	238.4	04/16/15	4	SRSL
201480801	2	201445	124	13429	112	12/22/14	26.4	03/25/15	197.1	04/08/15	223.8	04/08/15	223.8	04/16/15	4	SRSL
201480802	2	201445	124	13429	112	12/22/14	23.8	03/25/15	195.1	04/08/15	220.9	04/08/15	220.9	04/16/15	4	SRSL
201480803	1	201445	124	13429	112	12/22/14	26.4	03/25/15	207.1	04/08/15	227.1	04/08/15	227.1	04/16/15	4	SRSL
201480804	1	201445	124	13429	112	12/22/14	25	03/25/15	181.8	04/08/15	206.9	04/08/15	206.9	05/01/15	4	SRSL
201480805	1	201445	124	13429	112	12/22/14	28.4	03/25/15	190.3	04/08/15	212.4	04/08/15	212.4	04/16/15	4	SRSL
201480806	1	201445	124	13429	112	12/22/14	28.8	03/25/15	214.6	04/08/15	234.7	04/08/15	234.7	04/09/15	4	SRSL
201480807	1	201445	124	13429	112	12/22/14	29	03/25/15	195.8	04/08/15	214.9	04/08/15	214.9	05/01/15	4	SRSL
201480903	2	201445	124	FAST34725X	103	12/22/14	33.6	03/25/15	186.6	04/08/15	218	04/08/15	218	08/11/16	4	PPCO
201480904	2	201445	124	FAST34725X	103	12/22/14	25.6	03/25/15	185.3	04/08/15	206.4	04/08/15	206.4	07/07/15	6	SLRE
201480909	1	201445	124	FAST34725X	103	12/22/14	28	03/25/15	203	04/08/15	229.8	04/08/15	229.8	04/16/15	4	SRSL
201480910	1	201445	124	FAST34725X	103	12/22/14	28.2	03/25/15	223.3	04/08/15	247.7	04/08/15	247.7	04/09/15	4	SRSL
201481001	2	201445	124	13429	112	12/22/14	30.8	03/25/15	206.8	04/08/15	233	04/08/15	233	04/16/15	4	SRSL
201481002	2	201445	124	13429	112	12/22/14	26.6	03/25/15	199.9	04/08/15	235.4	04/08/15	235.4	04/16/15	4	SRSL
201481003	2	201445	124	13429	112	12/22/14	27.2	12/22/14	27.2			12/22/14	27.2	01/05/15	7	PERI
201481004	2	201445	124	13429	112	12/22/14	30.4	03/25/15	198.5	04/08/15	222.8	04/08/15	222.8	05/01/15	4	SRSL
201481005	2	201445	124	13429	112	12/22/14	25.4	03/25/15	215.8	04/08/15	246.2	04/08/15	246.2	04/16/15	4	SRSL
201481006	2	201445	124	13429	112	12/22/14	24.6	03/25/15	181.1	04/08/15	206.4	04/08/15	206.4	05/01/15	4	SRSL
201481007	1	201445	124	13429	112	12/22/14	33	03/25/15	215	04/08/15	251.5	04/08/15	251.5	04/09/15	4	SRSL
201481008	1	201445	124	13429	112	12/22/14	27.8	03/25/15	211.6	04/08/15	244.3	04/08/15	244.3	04/16/15	4	SRSL
201481009	1	201445	124	13429	112	12/22/14	23.4	03/25/15	202.2	04/08/15	242.6	04/08/15	242.6	04/16/15	4	SRSL
201481010	1	201445	124	13429	112	12/22/14	21	03/25/15	168.8	04/08/15	200.7	04/08/15	200.7	05/01/15	4	SRSL
201481011	1	201445	124	13429	112	12/22/14	22.8	12/22/14	22.8			12/22/14	22.8	12/31/14	7	DEFR
201481012	1	201445	124	13429	112	12/22/14	23	03/25/15	194.4	04/08/15	225.5	04/08/15	225.5	04/16/15	4	SRSL
201481102	2	201445	252	377818002	102	12/22/14	33.4	12/22/14	33.4			12/22/14	33.4	03/17/15	7	INFC
201481105	2	201445	252	377818002	102	12/22/14	30.4	03/25/15	219.7	04/08/15	254.7	04/08/15	254.7	04/09/15	4	SRSL
201481106	2	201445	252	377818002	102	12/22/14	26.4	03/25/15	178.4	04/08/15	202.3	04/08/15	202.3	05/01/15	4	SRSL
201481108	1	201445	252	377818002	102	12/22/14	27	03/25/15	202.6	04/08/15	244.9	04/08/15	244.9	04/16/15	4	SRSL
201481109	1	201445	252	377818002	102	12/22/14	34	03/25/15	197.7	04/08/15	244.2	04/08/15	244.2	04/16/15	4	SRSL
201481110	1	201445	252	377818002	102	12/22/14	28.6	03/25/15	250.5	04/08/15	281.1	04/08/15	281.1	04/09/15	4	SRSL
201481112	1	201445	252	377818002	102	12/22/14	27	03/25/15	220.2	04/08/15	225.3	04/08/15	225.3	04/16/15	4	SRSL
201481203	2	201445	124	FAST34725X	103	12/22/14	23.6	03/25/15	234.8	04/08/15	254.4	04/08/15	254.4	12/10/15	4	CULL
201481206	1	201445	124	FAST34725X	103	12/22/14	22.2	03/25/15	235.2	04/08/15	275.3	04/08/15	275.3	04/16/15	4	SRSL
201481208	1	201445	124	FAST34725X	103	12/22/14	27.4	03/25/15	225.9	04/08/15	256.2	04/08/15	256.2	04/16/15	4	SRSL
201481209	1	201445	124	FAST34725X	103	12/22/14	26.6	03/25/15	205.2	04/08/15	236.7	04/08/15	236.7	04/16/15	4	SRSL
201481304	2	201445	124	FAST33361Y	103	12/22/14	26.6	03/25/15	178.5	04/08/15	202.6	04/08/15	202.6	05/01/15	4	SRSL
201481305	2	201445	124	FAST33361Y	103	12/22/14	24.8	03/25/15	179.5	04/08/15	211.2	04/08/15	211.2	07/23/15	4	SRSL
201481307	1	201445	124	FAST33361Y	103	12/22/14	26.2	03/25/15	192.6	04/08/15	216.7	04/08/15	216.7	05/01/15	4	SRSL
201481311	1	201445	124	FAST33361Y	103	12/22/14	23.2	12/22/14	23.2			12/22/14	23.2	01/14/15	3	PERI
201481401	2	201445	124	FAST33361Y	103	12/22/14	27.2	03/25/15	189	04/08/15	217.4	04/08/15	217.4	03/30/17	6	SLRE
201481403	2	201445	124	FAST33361Y	103	12/22/14	24.6	03/25/15	162.9	04/08/15	186.3	04/08/15	186.3	08/06/15	4	SRSL
201481404	2	201445	124	FAST33361Y	103	12/22/14	21.2	03/25/15	167.3	04/08/15	198.2	04/08/15	198.2	07/23/15	4	SRSL
201481405	1	201445	124	FAST33361Y	103	12/22/14	25.4	03/25/15	211	04/08/15	243.4	04/08/15	243.4	04/16/15	4	SRSL
201481407	1	201445	124	FAST33361Y	103	12/22/14	20.8	03/25/15	170.9	04/08/15	206.8	04/08/15	206.8	05/01/15	4	SRSL
201481501	2	201445	124	13429	112	12/22/14	21.2	03/25/15	154.2	04/08/15	180.3	04/08/15	180.3	05/01/15	4	SRSL
201481502	2	201445	124	13429	112	12/22/14	21.8	03/25/15	166.3	04/08/15	194.7	04/08/15	194.7	05/01/15	4	SRSL
201481503	2	201445	124	13429	112	12/22/14	17.4	03/25/15	149	04/08/15	179	04/08/15	179	05/01/15	4	SRSL
201481504	2	201445	124	13429	112	12/22/14	23.8	03/25/15	160.7	04/08/15	188.1	04/08/15	188.1	05/01/15	4	SRSL
201481505	1	201445	124	13429	112	12/22/14	23.2	03/25/15	185.9	04/08/15	217.3	04/08/15	217.3	05/01/15	4	SRSL
